origen,fecha_hora,real,pred_analogo,pred_cronologico
Origen 1,2020-08-23 19:00:00,180.07602,152.44174,154.7745
Origen 1,2020-08-23 20:00:00,180.07602,165.55745,173.78871
Origen 1,2020-08-23 21:00:00,170.07602,140.4181,139.03758
Origen 1,2020-08-23 22:00:00,141.17602,139.27953,139.55934
Origen 1,2020-08-23 23:00:00,141.17602,134.2291,137.76213
Origen 1,2020-08-24 00:00:00,101.24636,126.30437,132.31572
Origen 1,2020-08-24 01:00:00,101.24636,124.96044,130.88463
Origen 1,2020-08-24 02:00:00,144.24636,124.205696,127.30063
Origen 1,2020-08-24 03:00:00,134.84836,124.203445,127.05956
Origen 1,2020-08-24 04:00:00,141.24636,124.69842,127.57615
Origen 1,2020-08-24 05:00:00,141.24636,126.22231,128.9179
Origen 1,2020-08-24 06:00:00,141.24636,126.74423,130.27884
Origen 1,2020-08-24 07:00:00,144.24636,135.00941,140.3501
Origen 1,2020-08-24 08:00:00,146.54636,138.5392,142.67793
Origen 1,2020-08-24 09:00:00,146.54636,144.25388,144.31332
Origen 1,2020-08-24 10:00:00,146.54636,148.05994,148.2579
Origen 1,2020-08-24 11:00:00,156.14636,150.49228,149.03175
Origen 1,2020-08-24 12:00:00,156.14636,161.6456,163.17525
Origen 1,2020-08-24 13:00:00,156.14636,161.20778,164.19608
Origen 1,2020-08-24 14:00:00,156.14636,150.96051,152.00485
Origen 1,2020-08-24 15:00:00,156.14636,150.58487,152.41449
Origen 1,2020-08-24 16:00:00,146.54636,149.40654,152.00739
Origen 1,2020-08-24 17:00:00,146.54636,149.04817,152.69011
Origen 1,2020-08-24 18:00:00,156.14636,162.67215,167.22694
Origen 1,2020-08-24 19:00:00,176.24636,163.8164,167.53828
Origen 1,2020-08-24 20:00:00,176.24636,161.14676,166.7814
Origen 1,2020-08-24 21:00:00,146.54636,159.35747,166.09425
Origen 1,2020-08-24 22:00:00,146.54636,143.3861,149.12646
Origen 1,2020-08-24 23:00:00,144.24636,134.18219,140.93011
Origen 1,2020-08-25 00:00:00,140.0929,105.07366,108.11187
Origen 1,2020-08-25 01:00:00,140.0929,105.01906,107.16664
Origen 1,2020-08-25 02:00:00,140.0929,130.73,133.48347
Origen 1,2020-08-25 03:00:00,140.0929,127.235634,133.34459
Origen 1,2020-08-25 04:00:00,140.0929,128.46944,135.0624
Origen 1,2020-08-25 05:00:00,140.0929,129.36137,135.58185
Origen 1,2020-08-25 06:00:00,140.0929,131.25774,135.57616
Origen 1,2020-08-25 07:00:00,140.0929,138.23895,140.17955
Origen 1,2020-08-25 08:00:00,148.0929,148.73778,150.52147
Origen 1,2020-08-25 09:00:00,148.0929,150.44112,151.93239
Origen 1,2020-08-25 10:00:00,148.0929,154.15729,153.86052
Origen 1,2020-08-25 11:00:00,148.0929,161.6386,161.61
Origen 1,2020-08-25 12:00:00,148.0929,161.6386,161.72362
Origen 1,2020-08-25 13:00:00,148.0929,162.52872,161.66264
Origen 1,2020-08-25 14:00:00,148.0929,162.45549,161.49098
Origen 1,2020-08-25 15:00:00,148.0929,160.07861,161.10889
Origen 1,2020-08-25 16:00:00,148.0929,152.59476,153.7951
Origen 1,2020-08-25 17:00:00,148.0929,152.1932,152.0482
Origen 1,2020-08-25 18:00:00,157.1929,165.35027,162.53351
Origen 1,2020-08-25 19:00:00,157.1929,169.76923,169.74461
Origen 1,2020-08-25 20:00:00,157.1929,167.94568,168.29865
Origen 1,2020-08-25 21:00:00,148.0929,155.58847,150.77858
Origen 1,2020-08-25 22:00:00,148.0929,151.9679,147.91515
Origen 1,2020-08-25 23:00:00,140.0929,136.78258,134.94272
Origen 1,2020-08-26 00:00:00,81.84998,130.17159,127.77071
Origen 1,2020-08-26 01:00:00,86.89298,128.62248,126.905525
Origen 1,2020-08-26 02:00:00,86.89298,127.877495,127.12126
Origen 1,2020-08-26 03:00:00,86.89298,127.800385,127.35345
Origen 1,2020-08-26 04:00:00,130.43898,128.08432,127.57067
Origen 1,2020-08-26 05:00:00,86.89298,129.70343,127.80764
Origen 1,2020-08-26 06:00:00,135.39298,132.44066,128.99088
Origen 1,2020-08-26 07:00:00,143.49298,136.87099,133.42288
Origen 1,2020-08-26 08:00:00,143.49298,143.97597,138.25859
Origen 1,2020-08-26 09:00:00,143.49298,144.97165,140.32721
Origen 1,2020-08-26 10:00:00,149.59298,145.48965,142.62672
Origen 1,2020-08-26 11:00:00,149.59298,148.07173,147.78607
Origen 1,2020-08-26 12:00:00,160.39298,153.38065,150.90121
Origen 1,2020-08-26 13:00:00,149.59298,153.4107,151.00926
Origen 1,2020-08-26 14:00:00,149.59298,148.57617,146.64241
Origen 1,2020-08-26 15:00:00,149.59298,147.07925,145.74107
Origen 1,2020-08-26 16:00:00,149.59298,146.60823,143.41801
Origen 1,2020-08-26 17:00:00,149.59298,146.408,141.49283
Origen 1,2020-08-26 18:00:00,160.39298,158.82674,157.19792
Origen 1,2020-08-26 19:00:00,170.39298,170.59393,163.36015
Origen 1,2020-08-26 20:00:00,160.39298,159.44167,157.35886
Origen 1,2020-08-26 21:00:00,149.59298,153.67758,149.02167
Origen 1,2020-08-26 22:00:00,170.39298,145.87108,141.07864
Origen 1,2020-08-26 23:00:00,143.49298,134.982,133.90262
Origen 1,2020-08-27 00:00:00,109.15003,106.02337,97.71373
Origen 1,2020-08-27 01:00:00,128.15003,104.28059,97.137
Origen 1,2020-08-27 02:00:00,128.15003,103.41076,97.249565
Origen 1,2020-08-27 03:00:00,109.15003,103.40888,97.5614
Origen 1,2020-08-27 04:00:00,109.15003,127.0918,128.51727
Origen 1,2020-08-27 05:00:00,128.15003,105.888016,97.95744
Origen 1,2020-08-27 06:00:00,137.15003,131.54942,132.49864
Origen 1,2020-08-27 07:00:00,146.15003,141.94797,148.17847
Origen 1,2020-08-27 08:00:00,157.15003,146.70648,150.96088
Origen 1,2020-08-27 09:00:00,157.15003,150.3567,152.61426
Origen 1,2020-08-27 10:00:00,157.15003,157.48737,154.8925
Origen 1,2020-08-27 11:00:00,157.15003,160.27803,156.08232
Origen 1,2020-08-27 12:00:00,170.15003,162.54716,162.6398
Origen 1,2020-08-27 13:00:00,170.15003,159.98804,156.83157
Origen 1,2020-08-27 14:00:00,169.05003,160.85555,158.41347
Origen 1,2020-08-27 15:00:00,157.15003,160.38179,157.98099
Origen 1,2020-08-27 16:00:00,157.15003,159.56154,157.55594
Origen 1,2020-08-27 17:00:00,157.15003,159.45984,156.84398
Origen 1,2020-08-27 18:00:00,165.15003,163.3519,165.47409
Origen 1,2020-08-27 19:00:00,165.15003,167.0794,169.6382
Origen 1,2020-08-27 20:00:00,165.15003,163.18225,165.09013
Origen 1,2020-08-27 21:00:00,157.15003,159.59364,156.98143
Origen 1,2020-08-27 22:00:00,157.15003,165.98547,168.59648
Origen 1,2020-08-27 23:00:00,137.15003,144.05254,149.5644
Origen 1,2020-08-28 00:00:00,129.92245,120.40105,113.52833
Origen 1,2020-08-28 01:00:00,144.44245,132.38351,132.8602
Origen 1,2020-08-28 02:00:00,124.94245,131.12312,132.73419
Origen 1,2020-08-28 03:00:00,124.94245,117.57579,111.69401
Origen 1,2020-08-28 04:00:00,124.94245,118.29831,111.79355
Origen 1,2020-08-28 05:00:00,144.44245,129.81796,129.98534
Origen 1,2020-08-28 06:00:00,153.98845,133.67181,136.9591
Origen 1,2020-08-28 07:00:00,156.94245,149.10889,145.17711
Origen 1,2020-08-28 08:00:00,156.94245,153.36603,152.52391
Origen 1,2020-08-28 09:00:00,157.94245,156.59052,155.36533
Origen 1,2020-08-28 10:00:00,163.94245,157.38579,157.61552
Origen 1,2020-08-28 11:00:00,163.94245,159.60599,158.91681
Origen 1,2020-08-28 12:00:00,163.94245,161.80685,163.71965
Origen 1,2020-08-28 13:00:00,163.94245,161.12193,163.78563
Origen 1,2020-08-28 14:00:00,163.94245,161.88387,164.22324
Origen 1,2020-08-28 15:00:00,163.94245,159.52579,158.99776
Origen 1,2020-08-28 16:00:00,163.94245,158.50127,157.90968
Origen 1,2020-08-28 17:00:00,157.94245,158.23824,155.53966
Origen 1,2020-08-28 18:00:00,163.94245,160.54153,159.72406
Origen 1,2020-08-28 19:00:00,163.94245,161.17526,159.23897
Origen 1,2020-08-28 20:00:00,163.94245,160.58572,158.97122
Origen 1,2020-08-28 21:00:00,163.94245,158.8246,156.0013
Origen 1,2020-08-28 22:00:00,157.94245,155.24438,152.79724
Origen 1,2020-08-28 23:00:00,156.94245,139.91528,141.68605
Origen 1,2020-08-29 00:00:00,163.71562,132.13402,134.26782
Origen 1,2020-08-29 01:00:00,146.71562,135.21262,131.87154
Origen 1,2020-08-29 02:00:00,146.71562,122.37975,120.10546
Origen 1,2020-08-29 03:00:00,146.71562,122.37753,120.10546
Origen 1,2020-08-29 04:00:00,146.71562,122.683754,120.93823
Origen 1,2020-08-29 05:00:00,146.71562,135.34479,133.47998
Origen 1,2020-08-29 06:00:00,146.71562,138.56543,139.00703
Origen 1,2020-08-29 07:00:00,146.71562,151.11154,149.38031
Origen 1,2020-08-29 08:00:00,146.71562,152.26514,150.11629
Origen 1,2020-08-29 09:00:00,163.71562,154.26854,152.36427
Origen 1,2020-08-29 10:00:00,163.71562,155.58803,155.6396
Origen 1,2020-08-29 11:00:00,163.71562,162.16255,161.48782
Origen 1,2020-08-29 12:00:00,163.71562,163.24568,163.83983
Origen 1,2020-08-29 13:00:00,163.71562,163.53877,163.95285
Origen 1,2020-08-29 14:00:00,163.71562,163.72714,165.90999
Origen 1,2020-08-29 15:00:00,163.71562,163.58379,164.6319
Origen 1,2020-08-29 16:00:00,163.71562,162.67487,164.38017
Origen 1,2020-08-29 17:00:00,163.71562,161.8334,161.18417
Origen 1,2020-08-29 18:00:00,163.71562,163.875,165.27191
Origen 1,2020-08-29 19:00:00,163.71562,163.98701,166.54538
Origen 1,2020-08-29 20:00:00,163.71562,173.9794,173.36551
Origen 1,2020-08-29 21:00:00,163.71562,162.82239,164.73006
Origen 1,2020-08-29 22:00:00,146.71562,160.09982,159.12297
Origen 1,2020-08-29 23:00:00,146.71562,157.72704,157.38205
Origen 1,2020-08-30 00:00:00,154.39529,150.77124,154.02348
Origen 1,2020-08-30 01:00:00,154.39529,146.0751,141.99054
Origen 1,2020-08-30 02:00:00,154.39529,145.48549,140.32158
Origen 1,2020-08-30 03:00:00,146.39529,145.5135,140.37473
Origen 1,2020-08-30 04:00:00,146.39529,147.93553,141.84987
Origen 1,2020-08-30 05:00:00,147.39529,147.98802,142.80685
Origen 1,2020-08-30 06:00:00,147.39529,147.1153,144.74832
Origen 1,2020-08-30 07:00:00,147.39529,162.45772,153.2802
Origen 1,2020-08-30 08:00:00,147.39529,163.7077,154.3277
Origen 1,2020-08-30 09:00:00,147.39529,168.9141,164.83315
Origen 1,2020-08-30 10:00:00,147.39529,168.9459,166.1216
Origen 1,2020-08-30 11:00:00,154.39529,169.4638,166.86183
Origen 1,2020-08-30 12:00:00,154.39529,170.17746,168.3566
Origen 1,2020-08-30 13:00:00,154.39529,170.05676,167.52647
Origen 1,2020-08-30 14:00:00,154.39529,170.86168,165.48042
Origen 1,2020-08-30 15:00:00,154.39529,170.86168,165.33157
Origen 1,2020-08-30 16:00:00,154.39529,171.01509,165.33157
Origen 1,2020-08-30 17:00:00,147.39529,171.01509,165.37115
Origen 1,2020-08-30 18:00:00,154.39529,171.39127,168.55492
Origen 1,2020-08-30 19:00:00,154.39529,171.8184,169.00908
Origen 1,2020-08-30 20:00:00,154.39529,172.11656,170.99773
Origen 1,2020-08-30 21:00:00,154.39529,174.71791,170.91971
Origen 1,2020-08-30 22:00:00,147.39529,170.89151,154.5341
Origen 1,2020-08-30 23:00:00,147.39529,163.89766,152.0756
Origen 1,2020-08-31 00:00:00,82.43914,145.54453,145.6304
Origen 1,2020-08-31 01:00:00,82.43914,141.6385,145.52087
Origen 1,2020-08-31 02:00:00,82.43914,154.92662,152.81459
Origen 1,2020-08-31 03:00:00,82.43914,152.15504,143.76454
Origen 1,2020-08-31 04:00:00,82.43914,155.58759,146.54218
Origen 1,2020-08-31 05:00:00,82.43914,158.20926,148.18723
Origen 1,2020-08-31 06:00:00,82.43914,158.75905,149.28062
Origen 1,2020-08-31 07:00:00,144.98114,171.69113,164.17197
Origen 1,2020-08-31 08:00:00,146.48214,175.07635,168.97523
Origen 1,2020-08-31 09:00:00,161.98214,175.01726,169.29726
Origen 1,2020-08-31 10:00:00,161.98214,178.68672,170.27835
Origen 1,2020-08-31 11:00:00,161.98214,180.54138,175.68994
Origen 1,2020-08-31 12:00:00,161.98214,180.54138,176.69846
Origen 1,2020-08-31 13:00:00,161.98214,180.73769,176.92871
Origen 1,2020-08-31 14:00:00,161.98214,181.21887,177.67914
Origen 1,2020-08-31 15:00:00,161.98214,181.26149,177.3212
Origen 1,2020-08-31 16:00:00,161.98214,180.83838,176.99275
Origen 1,2020-08-31 17:00:00,161.98214,180.10846,172.07372
Origen 1,2020-08-31 18:00:00,161.98214,182.55617,177.88606
Origen 1,2020-08-31 19:00:00,161.98214,184.7472,178.87947
Origen 1,2020-08-31 20:00:00,161.98214,182.55522,177.97583
Origen 1,2020-08-31 21:00:00,161.98214,182.44165,175.92274
Origen 1,2020-08-31 22:00:00,146.48214,180.17683,171.64757
Origen 1,2020-08-31 23:00:00,130.96214,174.04291,165.87938
Origen 1,2020-09-01 00:00:00,144.55633,122.501945,111.18499
Origen 1,2020-09-01 01:00:00,144.55633,120.04665,109.86969
Origen 1,2020-09-01 02:00:00,144.55633,119.92216,109.17776
Origen 1,2020-09-01 03:00:00,144.55633,119.669785,108.76742
Origen 1,2020-09-01 04:00:00,144.55633,119.1746,109.18891
Origen 1,2020-09-01 05:00:00,144.55633,120.05655,109.39173
Origen 1,2020-09-01 06:00:00,146.55633,121.02945,109.475174
Origen 1,2020-09-01 07:00:00,165.55633,163.36725,154.49962
Origen 1,2020-09-01 08:00:00,165.55633,172.75378,166.6364
Origen 1,2020-09-01 09:00:00,165.55633,180.28802,180.47098
Origen 1,2020-09-01 10:00:00,165.55633,181.44084,183.98264
Origen 1,2020-09-01 11:00:00,165.55633,184.41573,185.79239
Origen 1,2020-09-01 12:00:00,165.55633,185.12056,186.13388
Origen 1,2020-09-01 13:00:00,185.55633,184.7449,186.15277
Origen 1,2020-09-01 14:00:00,185.55633,184.42708,186.43463
Origen 1,2020-09-01 15:00:00,185.55633,186.8336,185.14803
Origen 1,2020-09-01 16:00:00,165.55633,184.55269,188.6571
Origen 1,2020-09-01 17:00:00,165.55633,184.07758,188.5178
Origen 1,2020-09-01 18:00:00,185.55633,188.7992,189.89067
Origen 1,2020-09-01 19:00:00,185.55633,187.97716,189.58116
Origen 1,2020-09-01 20:00:00,165.55633,186.2785,189.10042
Origen 1,2020-09-01 21:00:00,165.55633,181.94073,185.08685
Origen 1,2020-09-01 22:00:00,165.55633,175.36168,170.0244
Origen 1,2020-09-01 23:00:00,165.55633,155.7462,156.76472
Origen 1,2020-09-02 00:00:00,159.5479,147.38437,145.05208
Origen 1,2020-09-02 01:00:00,159.5479,146.03833,144.27238
Origen 1,2020-09-02 02:00:00,159.5479,146.40652,144.25099
Origen 1,2020-09-02 03:00:00,159.5479,146.01584,144.62766
Origen 1,2020-09-02 04:00:00,159.5479,156.83127,147.82849
Origen 1,2020-09-02 05:00:00,159.5479,147.11229,144.56154
Origen 1,2020-09-02 06:00:00,159.5479,160.97847,150.20915
Origen 1,2020-09-02 07:00:00,168.5479,164.05663,164.8624
Origen 1,2020-09-02 08:00:00,179.4479,162.84677,165.11769
Origen 1,2020-09-02 09:00:00,178.5479,163.67485,167.21172
Origen 1,2020-09-02 10:00:00,179.4479,164.29813,170.09723
Origen 1,2020-09-02 11:00:00,179.4479,166.58984,172.86116
Origen 1,2020-09-02 12:00:00,179.4479,168.10037,174.79565
Origen 1,2020-09-02 13:00:00,179.4479,173.02626,174.41899
Origen 1,2020-09-02 14:00:00,179.4479,170.47676,173.1873
Origen 1,2020-09-02 15:00:00,179.4479,169.77115,170.61679
Origen 1,2020-09-02 16:00:00,179.4479,166.99817,169.28233
Origen 1,2020-09-02 17:00:00,178.5479,166.30896,167.09598
Origen 1,2020-09-02 18:00:00,179.4479,179.42049,178.99347
Origen 1,2020-09-02 19:00:00,179.4479,181.97708,181.71973
Origen 1,2020-09-02 20:00:00,179.4479,176.75931,178.9561
Origen 1,2020-09-02 21:00:00,178.5479,173.74371,175.71858
Origen 1,2020-09-02 22:00:00,168.5479,172.37782,173.81497
Origen 1,2020-09-02 23:00:00,159.5479,164.516,164.54391
Origen 1,2020-09-03 00:00:00,164.58331,150.1891,148.73665
Origen 1,2020-09-03 01:00:00,164.58331,157.96645,150.72144
Origen 1,2020-09-03 02:00:00,164.58331,157.86299,150.64491
Origen 1,2020-09-03 03:00:00,164.58331,148.75246,147.87685
Origen 1,2020-09-03 04:00:00,164.58331,149.54231,151.17915
Origen 1,2020-09-03 05:00:00,164.58331,160.00175,154.27133
Origen 1,2020-09-03 06:00:00,164.58331,161.27412,161.19994
Origen 1,2020-09-03 07:00:00,164.58331,174.22249,178.22527
Origen 1,2020-09-03 08:00:00,164.58331,178.9526,182.44139
Origen 1,2020-09-03 09:00:00,164.58331,181.72743,183.34094
Origen 1,2020-09-03 10:00:00,179.52331,182.14584,183.45297
Origen 1,2020-09-03 11:00:00,179.52331,183.05067,183.49338
Origen 1,2020-09-03 12:00:00,179.52331,183.37926,184.9711
Origen 1,2020-09-03 13:00:00,179.52331,183.51491,185.41713
Origen 1,2020-09-03 14:00:00,179.52331,184.20805,185.48018
Origen 1,2020-09-03 15:00:00,179.52331,184.20805,184.11295
Origen 1,2020-09-03 16:00:00,179.52331,184.20805,183.91597
Origen 1,2020-09-03 17:00:00,167.58331,184.20805,183.3802
Origen 1,2020-09-03 18:00:00,179.52331,184.87964,185.85316
Origen 1,2020-09-03 19:00:00,179.52331,185.9804,186.31476
Origen 1,2020-09-03 20:00:00,179.52331,183.31734,185.8663
Origen 1,2020-09-03 21:00:00,167.58331,182.61147,183.35172
Origen 1,2020-09-03 22:00:00,167.58331,179.66386,181.69312
Origen 1,2020-09-03 23:00:00,167.58331,166.61018,170.012
Origen 1,2020-09-04 00:00:00,162.52936,159.24336,155.41748
Origen 1,2020-09-04 01:00:00,162.52936,160.55762,159.48706
Origen 1,2020-09-04 02:00:00,162.52936,152.09012,152.22812
Origen 1,2020-09-04 03:00:00,162.52936,152.08737,151.14311
Origen 1,2020-09-04 04:00:00,162.52936,152.08737,151.31242
Origen 1,2020-09-04 05:00:00,162.52936,160.28278,158.15788
Origen 1,2020-09-04 06:00:00,162.52936,161.68715,160.10732
Origen 1,2020-09-04 07:00:00,166.02936,171.91052,169.28749
Origen 1,2020-09-04 08:00:00,166.02936,175.13205,170.56277
Origen 1,2020-09-04 09:00:00,166.52936,175.2763,170.99902
Origen 1,2020-09-04 10:00:00,166.52936,177.82585,176.23692
Origen 1,2020-09-04 11:00:00,167.52936,179.87003,176.71649
Origen 1,2020-09-04 12:00:00,167.52936,179.87003,175.16612
Origen 1,2020-09-04 13:00:00,177.52936,179.59465,175.39638
Origen 1,2020-09-04 14:00:00,167.52936,177.54787,170.87766
Origen 1,2020-09-04 15:00:00,167.52936,176.89835,170.68172
Origen 1,2020-09-04 16:00:00,166.52936,176.75685,169.33757
Origen 1,2020-09-04 17:00:00,166.02936,176.313,167.31868
Origen 1,2020-09-04 18:00:00,167.52936,177.65372,169.94789
Origen 1,2020-09-04 19:00:00,167.52936,178.13469,170.1609
Origen 1,2020-09-04 20:00:00,167.52936,177.28705,169.41202
Origen 1,2020-09-04 21:00:00,166.52936,175.30281,167.53519
Origen 1,2020-09-04 22:00:00,166.02936,172.90741,163.54137
Origen 1,2020-09-04 23:00:00,162.52936,166.44128,158.69002
Origen 1,2020-09-05 00:00:00,165.34032,156.03596,147.46252
Origen 1,2020-09-05 01:00:00,165.34032,153.95549,143.74336
Origen 1,2020-09-05 02:00:00,165.34032,153.44897,142.94917
Origen 1,2020-09-05 03:00:00,165.34032,153.4462,142.94917
Origen 1,2020-09-05 04:00:00,165.34032,153.4462,143.09766
Origen 1,2020-09-05 05:00:00,165.34032,154.64357,143.7306
Origen 1,2020-09-05 06:00:00,165.34032,155.40251,145.92465
Origen 1,2020-09-05 07:00:00,165.34032,165.03754,157.28856
Origen 1,2020-09-05 08:00:00,165.34032,165.7279,157.75366
Origen 1,2020-09-05 09:00:00,166.84032,167.39313,159.65941
Origen 1,2020-09-05 10:00:00,166.84032,167.71312,160.71198
Origen 1,2020-09-05 11:00:00,166.84032,170.4709,161.56662
Origen 1,2020-09-05 12:00:00,166.84032,170.30109,161.77393
Origen 1,2020-09-05 13:00:00,166.84032,170.87993,162.35217
Origen 1,2020-09-05 14:00:00,166.84032,170.93445,162.46626
Origen 1,2020-09-05 15:00:00,166.84032,170.56586,161.89691
Origen 1,2020-09-05 16:00:00,166.84032,168.9604,161.51709
Origen 1,2020-09-05 17:00:00,166.84032,168.91658,160.94556
Origen 1,2020-09-05 18:00:00,172.34032,171.82283,162.47974
Origen 1,2020-09-05 19:00:00,210.34032,172.1068,162.63538
Origen 1,2020-09-05 20:00:00,172.34032,171.21957,161.93336
Origen 1,2020-09-05 21:00:00,166.84032,168.82608,161.34834
Origen 1,2020-09-05 22:00:00,166.84032,166.78944,158.2906
Origen 1,2020-09-05 23:00:00,165.34032,156.0952,145.68326
Origen 1,2020-09-06 00:00:00,163.73032,146.42673,138.22327
Origen 1,2020-09-06 01:00:00,163.73032,142.6089,133.33174
Origen 1,2020-09-06 02:00:00,163.73032,140.43048,123.80503
Origen 1,2020-09-06 03:00:00,163.73032,140.12154,123.68442
Origen 1,2020-09-06 04:00:00,163.73032,140.12154,125.888336
Origen 1,2020-09-06 05:00:00,163.73032,140.92561,132.74855
Origen 1,2020-09-06 06:00:00,114.73032,142.63713,136.66269
Origen 1,2020-09-06 07:00:00,163.73032,159.23874,151.48996
Origen 1,2020-09-06 08:00:00,163.73032,162.03401,152.94063
Origen 1,2020-09-06 09:00:00,163.73032,164.86285,156.38568
Origen 1,2020-09-06 10:00:00,163.73032,164.50964,157.18127
Origen 1,2020-09-06 11:00:00,163.73032,166.86897,157.96532
Origen 1,2020-09-06 12:00:00,165.03032,166.41644,158.31015
Origen 1,2020-09-06 13:00:00,165.03032,165.84079,160.03084
Origen 1,2020-09-06 14:00:00,165.03032,167.41995,159.7879
Origen 1,2020-09-06 15:00:00,165.03032,167.41995,158.32661
Origen 1,2020-09-06 16:00:00,163.73032,167.41995,158.32661
Origen 1,2020-09-06 17:00:00,163.73032,167.10945,158.24382
Origen 1,2020-09-06 18:00:00,165.03032,168.32224,160.38118
Origen 1,2020-09-06 19:00:00,165.23032,189.43036,181.8238
Origen 1,2020-09-06 20:00:00,165.03032,168.77383,161.59735
Origen 1,2020-09-06 21:00:00,165.03032,168.1658,160.08815
Origen 1,2020-09-06 22:00:00,165.03032,167.88289,159.3611
Origen 1,2020-09-06 23:00:00,163.73032,160.80188,153.86156
Origen 1,2020-09-07 00:00:00,154.7674,143.5812,139.69304
Origen 1,2020-09-07 01:00:00,154.7674,141.47171,139.96834
Origen 1,2020-09-07 02:00:00,154.7674,139.76938,140.14238
Origen 1,2020-09-07 03:00:00,154.7674,139.68512,139.70969
Origen 1,2020-09-07 04:00:00,154.7674,140.67525,140.62114
Origen 1,2020-09-07 05:00:00,154.7674,142.70535,142.04785
Origen 1,2020-09-07 06:00:00,163.7674,117.25565,115.790596
Origen 1,2020-09-07 07:00:00,166.7674,166.30008,163.59299
Origen 1,2020-09-07 08:00:00,166.7674,168.68437,167.35747
Origen 1,2020-09-07 09:00:00,167.2674,172.5005,170.7198
Origen 1,2020-09-07 10:00:00,167.2674,174.93825,172.60713
Origen 1,2020-09-07 11:00:00,169.7674,176.12813,173.36511
Origen 1,2020-09-07 12:00:00,170.5674,177.48836,173.91754
Origen 1,2020-09-07 13:00:00,170.5674,177.63246,174.8531
Origen 1,2020-09-07 14:00:00,170.5674,177.8429,175.73618
Origen 1,2020-09-07 15:00:00,170.5674,177.05539,174.98688
Origen 1,2020-09-07 16:00:00,169.7674,176.85095,175.03236
