fecha_hora,real,pred_A,pred_B
2026-07-04 00:00:00,754.09592,794.1287482656637,773.4869172150114
2026-07-04 01:00:00,752.33192,753.6237075501432,744.5287787693354
2026-07-04 02:00:00,747.33192,753.1433658787946,737.917123131556
2026-07-04 03:00:00,747.33192,752.2333198555522,733.0790053082737
2026-07-04 04:00:00,747.33192,751.8704575123818,732.4358698691935
2026-07-04 05:00:00,747.33192,751.9755899364137,735.2433084663141
2026-07-04 06:00:00,747.33192,684.7449365056208,696.4508045143872
2026-07-04 07:00:00,742.33192,678.8058225183117,686.1111131583938
2026-07-04 08:00:00,742.33192,681.72262760543,689.3355643915445
2026-07-04 09:00:00,742.33192,688.2133826265471,694.6718647428228
2026-07-04 10:00:00,742.33192,699.2241393684677,700.3306676613236
2026-07-04 11:00:00,742.33192,712.1934357555263,720.2748981720719
2026-07-04 12:00:00,742.33192,734.7651912670282,727.6317997556259
2026-07-04 13:00:00,742.33192,738.0660312008695,731.3901430777947
2026-07-04 14:00:00,742.33192,757.4384773492735,754.698023831279
2026-07-04 15:00:00,747.33192,780.0175352791947,796.409176130081
2026-07-04 16:00:00,752.33192,785.732527341375,801.6568631029729
2026-07-04 17:00:00,792.33192,798.8237926641016,807.8715754591398
2026-07-04 18:00:00,802.33192,857.3566622717508,851.6662386391113
2026-07-04 19:00:00,892.83192,864.6636814544308,864.505658971575
2026-07-04 20:00:00,892.83192,854.798956768567,854.44202011384
2026-07-04 21:00:00,802.33192,847.4897555828859,853.4460213845648
2026-07-04 22:00:00,792.33192,812.2840497429611,820.8045997906215
2026-07-04 23:00:00,792.33192,786.5955362133518,800.3855794643309
2026-07-05 00:00:00,744.81769,756.6134856059256,757.0663358867254
2026-07-05 01:00:00,744.81769,743.812504197209,747.7416293589097
2026-07-05 02:00:00,742.31769,743.0863987026213,731.9776121733911
2026-07-05 03:00:00,742.31769,741.5580004879595,726.5839776633719
2026-07-05 04:00:00,744.81769,740.8361124294247,723.6974956947746
2026-07-05 05:00:00,744.81769,740.4969695378443,726.4728690399214
2026-07-05 06:00:00,737.81769,667.1177545974671,681.9789918740088
2026-07-05 07:00:00,701.81769,656.9916762186473,682.2644984749631
2026-07-05 08:00:00,332.81769,655.6749975668265,686.4083228499442
2026-07-05 09:00:00,332.81769,654.5733262662677,688.4102533716501
2026-07-05 10:00:00,332.81769,658.8163082463731,689.492480337281
2026-07-05 11:00:00,332.81769,663.5526932876214,691.5060498022955
2026-07-05 12:00:00,692.81769,682.0386773208152,699.251462388424
2026-07-05 13:00:00,701.81769,684.7489475604285,699.9009471026167
2026-07-05 14:00:00,737.81769,692.0425140389193,703.8810165469162
2026-07-05 15:00:00,737.81769,700.2679922901684,709.8750979429046
