ds,y,NHITS,ventana,semilla
2026-06-02 05:00:00,469.80252,399.36194,2a,42
2026-06-02 06:00:00,404.80252,463.38394,2a,42
2026-06-02 07:00:00,399.80252,479.19128,2a,42
2026-06-02 08:00:00,354.80252,488.13858,2a,42
2026-06-02 09:00:00,354.80252,450.30057,2a,42
2026-06-02 10:00:00,399.80252,459.51816,2a,42
2026-06-02 11:00:00,399.80252,478.34262,2a,42
2026-06-02 12:00:00,399.80252,468.12473,2a,42
2026-06-02 13:00:00,399.80252,484.83353,2a,42
2026-06-02 14:00:00,469.80252,522.4016,2a,42
2026-06-02 15:00:00,664.80252,549.16455,2a,42
2026-06-02 16:00:00,669.80252,599.6371,2a,42
2026-06-02 17:00:00,679.80252,639.61774,2a,42
2026-06-02 18:00:00,897.80252,792.6908,2a,42
2026-06-02 19:00:00,1079.80252,899.32117,2a,42
2026-06-02 20:00:00,898.80252,797.59717,2a,42
2026-06-02 21:00:00,679.80252,646.42975,2a,42
2026-06-02 22:00:00,664.80252,497.48923,2a,42
2026-06-02 23:00:00,659.80252,422.51385,2a,42
2026-06-03 00:00:00,422.63257,468.82693,2a,42
2026-06-03 01:00:00,477.63257,370.8648,2a,42
2026-06-03 02:00:00,477.63257,346.58435,2a,42
2026-06-03 03:00:00,422.63257,355.03482,2a,42
2026-06-03 04:00:00,422.63257,410.1758,2a,42
2026-06-03 05:00:00,552.63257,441.4846,2a,42
2026-06-03 06:00:00,477.63257,498.56992,2a,42
2026-06-03 07:00:00,422.63257,498.53177,2a,42
2026-06-03 08:00:00,477.63257,507.141,2a,42
2026-06-03 09:00:00,422.63257,484.08984,2a,42
2026-06-03 10:00:00,477.63257,516.89197,2a,42
2026-06-03 11:00:00,477.63257,522.875,2a,42
2026-06-03 12:00:00,477.63257,514.6765,2a,42
2026-06-03 13:00:00,552.63257,535.1293,2a,42
2026-06-03 14:00:00,552.63257,568.42883,2a,42
2026-06-03 15:00:00,552.63257,608.86743,2a,42
2026-06-03 16:00:00,667.63257,646.9804,2a,42
2026-06-03 17:00:00,667.63257,670.75696,2a,42
2026-06-03 18:00:00,901.63257,741.02924,2a,42
2026-06-03 19:00:00,1082.63257,839.6288,2a,42
2026-06-03 20:00:00,901.63257,811.8291,2a,42
2026-06-03 21:00:00,692.63257,719.7378,2a,42
2026-06-03 22:00:00,552.63257,608.9437,2a,42
2026-06-03 23:00:00,477.63257,545.7055,2a,42
2026-06-04 00:00:00,414.08495,422.9023,2a,42
2026-06-04 01:00:00,414.08495,377.60428,2a,42
2026-06-04 02:00:00,414.08495,366.13867,2a,42
2026-06-04 03:00:00,414.08495,365.96783,2a,42
2026-06-04 04:00:00,414.08495,380.4391,2a,42
2026-06-04 05:00:00,414.08495,416.05087,2a,42
2026-06-04 06:00:00,414.08495,440.8322,2a,42
2026-06-04 07:00:00,414.08495,449.21204,2a,42
2026-06-04 08:00:00,414.08495,438.84235,2a,42
2026-06-04 09:00:00,414.08495,419.3495,2a,42
2026-06-04 10:00:00,414.08495,441.98285,2a,42
2026-06-04 11:00:00,414.08495,433.63983,2a,42
2026-06-04 12:00:00,414.08495,468.15213,2a,42
2026-06-04 13:00:00,414.08495,534.7773,2a,42
2026-06-04 14:00:00,414.08495,625.9771,2a,42
2026-06-04 15:00:00,483.08495,702.8874,2a,42
2026-06-04 16:00:00,613.08495,699.7064,2a,42
2026-06-04 17:00:00,613.08495,740.34827,2a,42
2026-06-04 18:00:00,902.08495,879.73755,2a,42
2026-06-04 19:00:00,1083.08495,887.1305,2a,42
2026-06-04 20:00:00,902.08495,794.242,2a,42
2026-06-04 21:00:00,693.08495,661.7177,2a,42
2026-06-04 22:00:00,613.08495,521.7822,2a,42
2026-06-04 23:00:00,483.08495,458.77863,2a,42
2026-06-05 00:00:00,481.29214,392.54077,2a,42
2026-06-05 01:00:00,481.29214,356.43854,2a,42
2026-06-05 02:00:00,481.29214,354.28232,2a,42
2026-06-05 03:00:00,481.29214,348.1218,2a,42
2026-06-05 04:00:00,512.29214,360.17923,2a,42
2026-06-05 05:00:00,512.29214,381.62274,2a,42
2026-06-05 06:00:00,512.29214,395.6483,2a,42
2026-06-05 07:00:00,512.29214,388.29773,2a,42
2026-06-05 08:00:00,512.29214,393.1945,2a,42
2026-06-05 09:00:00,512.29214,380.0823,2a,42
2026-06-05 10:00:00,512.29214,402.97195,2a,42
2026-06-05 11:00:00,512.29214,405.1172,2a,42
2026-06-05 12:00:00,512.29214,395.3214,2a,42
2026-06-05 13:00:00,666.29214,424.09146,2a,42
2026-06-05 14:00:00,900.29214,485.6407,2a,42
2026-06-05 15:00:00,712.29214,564.8469,2a,42
2026-06-05 16:00:00,712.29214,600.2861,2a,42
2026-06-05 17:00:00,900.29214,613.16144,2a,42
2026-06-05 18:00:00,961.29214,748.9781,2a,42
2026-06-05 19:00:00,961.29214,742.69116,2a,42
2026-06-05 20:00:00,941.29214,701.0994,2a,42
2026-06-05 21:00:00,900.29214,647.8176,2a,42
2026-06-05 22:00:00,691.29214,553.1212,2a,42
2026-06-05 23:00:00,666.29214,482.36755,2a,42
2026-06-06 00:00:00,382.8563,412.46747,2a,42
2026-06-06 01:00:00,382.8563,364.55194,2a,42
2026-06-06 02:00:00,496.8563,403.20538,2a,42
2026-06-06 03:00:00,496.8563,391.48294,2a,42
2026-06-06 04:00:00,496.8563,373.86258,2a,42
2026-06-06 05:00:00,496.8563,364.2601,2a,42
2026-06-06 06:00:00,496.8563,352.60175,2a,42
2026-06-06 07:00:00,591.8563,347.954,2a,42
2026-06-06 08:00:00,591.8563,355.3133,2a,42
2026-06-06 09:00:00,591.8563,345.062,2a,42
2026-06-06 10:00:00,496.8563,375.65814,2a,42
2026-06-06 11:00:00,591.8563,414.64804,2a,42
2026-06-06 12:00:00,591.8563,415.3075,2a,42
2026-06-06 13:00:00,496.8563,424.04016,2a,42
2026-06-06 14:00:00,591.8563,459.81744,2a,42
2026-06-06 15:00:00,591.8563,507.7482,2a,42
2026-06-06 16:00:00,591.8563,615.6843,2a,42
2026-06-06 17:00:00,666.8563,681.85547,2a,42
2026-06-06 18:00:00,711.8563,754.53546,2a,42
2026-06-06 19:00:00,721.8563,760.56226,2a,42
2026-06-06 20:00:00,711.8563,723.803,2a,42
2026-06-06 21:00:00,666.8563,659.5075,2a,42
2026-06-06 22:00:00,711.8563,601.77185,2a,42
2026-06-06 23:00:00,666.8563,541.17914,2a,42
2026-06-07 00:00:00,416.49967,444.2844,2a,42
2026-06-07 01:00:00,416.49967,368.3476,2a,42
2026-06-07 02:00:00,416.49967,368.6935,2a,42
2026-06-07 03:00:00,416.49967,338.06982,2a,42
2026-06-07 04:00:00,416.49967,330.67706,2a,42
2026-06-07 05:00:00,376.49967,306.0057,2a,42
2026-06-07 06:00:00,376.49967,297.0255,2a,42
2026-06-07 07:00:00,254.97967,292.86002,2a,42
2026-06-07 08:00:00,376.49967,283.54437,2a,42
2026-06-07 09:00:00,201.49967,276.08374,2a,42
2026-06-07 10:00:00,254.97967,298.29404,2a,42
2026-06-07 11:00:00,247.68967,333.25735,2a,42
2026-06-07 12:00:00,296.49967,328.00403,2a,42
2026-06-07 13:00:00,296.49967,337.86145,2a,42
2026-06-07 14:00:00,376.49967,363.48663,2a,42
2026-06-07 15:00:00,416.49967,400.67334,2a,42
2026-06-07 16:00:00,666.49967,492.87042,2a,42
2026-06-07 17:00:00,671.49967,580.89465,2a,42
2026-06-07 18:00:00,701.49967,667.13226,2a,42
2026-06-07 19:00:00,701.49967,701.4736,2a,42
2026-06-07 20:00:00,701.49967,719.9597,2a,42
2026-06-07 21:00:00,701.49967,707.0557,2a,42
2026-06-07 22:00:00,671.49967,654.90906,2a,42
2026-06-07 23:00:00,666.49967,618.3125,2a,42
2026-06-08 00:00:00,293.68127,342.9444,2a,42
2026-06-08 01:00:00,293.68127,288.74606,2a,42
2026-06-08 02:00:00,293.68127,350.08685,2a,42
2026-06-08 03:00:00,293.68127,362.21747,2a,42
2026-06-08 04:00:00,293.68127,410.81525,2a,42
2026-06-08 05:00:00,303.68127,454.23703,2a,42
2026-06-08 06:00:00,303.68127,459.2976,2a,42
2026-06-08 07:00:00,293.68127,451.34003,2a,42
2026-06-08 08:00:00,293.68127,453.97397,2a,42
2026-06-08 09:00:00,293.68127,466.0361,2a,42
2026-06-08 10:00:00,293.68127,488.78006,2a,42
2026-06-08 11:00:00,253.68127,536.23956,2a,42
2026-06-08 12:00:00,303.68127,509.00107,2a,42
2026-06-08 13:00:00,363.68127,521.2659,2a,42
2026-06-08 14:00:00,363.68127,544.02484,2a,42
2026-06-08 15:00:00,363.68127,579.17554,2a,42
2026-06-08 16:00:00,652.68127,664.81396,2a,42
2026-06-08 17:00:00,652.68127,716.45013,2a,42
2026-06-08 18:00:00,703.68127,771.37,2a,42
2026-06-08 19:00:00,703.68127,727.10944,2a,42
2026-06-08 20:00:00,703.68127,671.4611,2a,42
2026-06-08 21:00:00,668.68127,602.3332,2a,42
2026-06-08 22:00:00,652.68127,498.87567,2a,42
2026-06-08 23:00:00,652.68127,468.72498,2a,42
2026-06-09 00:00:00,205.07529,385.1209,2a,42
2026-06-09 01:00:00,205.07529,248.03882,2a,42
2026-06-09 02:00:00,205.07529,255.01146,2a,42
2026-06-09 03:00:00,205.07529,245.3118,2a,42
2026-06-09 04:00:00,205.07529,309.5141,2a,42
2026-06-09 05:00:00,245.07529,365.5796,2a,42
2026-06-09 06:00:00,245.07529,393.4922,2a,42
2026-06-09 07:00:00,245.07529,403.13226,2a,42
2026-06-09 08:00:00,245.07529,382.51797,2a,42
2026-06-09 09:00:00,229.55529,373.8585,2a,42
2026-06-09 10:00:00,245.07529,391.76852,2a,42
2026-06-09 11:00:00,245.07529,407.46658,2a,42
2026-06-09 12:00:00,245.07529,415.64532,2a,42
2026-06-09 13:00:00,245.07529,444.21255,2a,42
2026-06-09 14:00:00,255.07529,499.86957,2a,42
2026-06-09 15:00:00,670.07529,527.7572,2a,42
2026-06-09 16:00:00,673.07529,632.41614,2a,42
2026-06-09 17:00:00,695.07529,726.1921,2a,42
2026-06-09 18:00:00,715.07529,801.17004,2a,42
2026-06-09 19:00:00,1275.07529,764.33496,2a,42
2026-06-09 20:00:00,1275.07529,683.89606,2a,42
2026-06-09 21:00:00,1054.07529,620.7875,2a,42
2026-06-09 22:00:00,670.07529,482.1394,2a,42
2026-06-09 23:00:00,268.10729,457.7148,2a,42
2026-06-10 00:00:00,176.82348,301.44766,2a,42
2026-06-10 01:00:00,176.82348,266.74854,2a,42
2026-06-10 02:00:00,196.82348,228.13602,2a,42
2026-06-10 03:00:00,196.82348,252.94441,2a,42
2026-06-10 04:00:00,196.82348,277.1887,2a,42
2026-06-10 05:00:00,196.82348,335.092,2a,42
2026-06-10 06:00:00,196.82348,443.1242,2a,42
2026-06-10 07:00:00,196.82348,444.83215,2a,42
2026-06-10 08:00:00,196.82348,450.4422,2a,42
2026-06-10 09:00:00,196.82348,478.64276,2a,42
2026-06-10 10:00:00,196.82348,490.7904,2a,42
2026-06-10 11:00:00,196.82348,467.77728,2a,42
2026-06-10 12:00:00,196.82348,437.70505,2a,42
2026-06-10 13:00:00,196.82348,483.04614,2a,42
2026-06-10 14:00:00,196.82348,607.2097,2a,42
2026-06-10 15:00:00,516.82348,673.1165,2a,42
2026-06-10 16:00:00,546.82348,764.09607,2a,42
2026-06-10 17:00:00,671.82348,819.8597,2a,42
2026-06-10 18:00:00,1276.82348,894.43567,2a,42
2026-06-10 19:00:00,1276.82348,1046.0967,2a,42
2026-06-10 20:00:00,742.02048,976.76135,2a,42
2026-06-10 21:00:00,742.02048,772.0726,2a,42
2026-06-10 22:00:00,516.82348,573.1157,2a,42
2026-06-10 23:00:00,196.82348,476.5158,2a,42
2026-06-11 00:00:00,138.83873,235.6987,2a,42
2026-06-11 01:00:00,138.83873,294.24152,2a,42
2026-06-11 02:00:00,138.83873,267.64093,2a,42
2026-06-11 03:00:00,138.83873,231.90262,2a,42
2026-06-11 04:00:00,138.83873,268.02606,2a,42
2026-06-11 05:00:00,208.83873,302.65543,2a,42
2026-06-11 06:00:00,148.83873,375.7448,2a,42
2026-06-11 07:00:00,138.83873,358.11523,2a,42
2026-06-11 08:00:00,138.83873,301.49854,2a,42
2026-06-11 09:00:00,118.83873,299.3096,2a,42
2026-06-11 10:00:00,138.83873,360.21054,2a,42
2026-06-11 11:00:00,208.83873,385.88892,2a,42
2026-06-11 12:00:00,208.83873,322.1567,2a,42
2026-06-11 13:00:00,208.83873,370.56458,2a,42
2026-06-11 14:00:00,548.83873,490.91406,2a,42
2026-06-11 15:00:00,548.83873,546.49976,2a,42
2026-06-11 16:00:00,608.83873,681.6128,2a,42
2026-06-11 17:00:00,673.83873,742.3944,2a,42
2026-06-11 18:00:00,1157.83873,880.9487,2a,42
2026-06-11 19:00:00,1278.83873,948.7877,2a,42
2026-06-11 20:00:00,1157.83873,833.9833,2a,42
2026-06-11 21:00:00,743.96573,639.66187,2a,42
2026-06-11 22:00:00,608.83873,558.2219,2a,42
2026-06-11 23:00:00,233.31873,472.55475,2a,42
2026-06-12 00:00:00,135.79209,163.61215,2a,42
2026-06-12 01:00:00,227.79209,142.8152,2a,42
2026-06-12 02:00:00,135.79209,144.76474,2a,42
2026-06-12 03:00:00,227.79209,170.70288,2a,42
2026-06-12 04:00:00,227.79209,197.70763,2a,42
2026-06-12 05:00:00,307.79209,241.59947,2a,42
2026-06-12 06:00:00,227.79209,291.94867,2a,42
2026-06-12 07:00:00,227.79209,280.06793,2a,42
2026-06-12 08:00:00,227.79209,272.5568,2a,42
2026-06-12 09:00:00,135.79209,215.33585,2a,42
2026-06-12 10:00:00,227.79209,225.52078,2a,42
2026-06-12 11:00:00,227.79209,266.3787,2a,42
2026-06-12 12:00:00,227.79209,261.34506,2a,42
2026-06-12 13:00:00,227.79209,294.61328,2a,42
2026-06-12 14:00:00,515.79209,426.79327,2a,42
2026-06-12 15:00:00,515.79209,481.64072,2a,42
2026-06-12 16:00:00,545.79209,636.6913,2a,42
2026-06-12 17:00:00,670.79209,691.8379,2a,42
2026-06-12 18:00:00,740.00009,832.8516,2a,42
2026-06-12 19:00:00,1275.79209,1092.227,2a,42
2026-06-12 20:00:00,1204.79209,959.68896,2a,42
2026-06-12 21:00:00,670.79209,677.7717,2a,42
2026-06-12 22:00:00,545.79209,462.34494,2a,42
2026-06-12 23:00:00,505.79209,265.00275,2a,42
2026-06-13 00:00:00,500.46301,244.48453,2a,42
2026-06-13 01:00:00,500.46301,122.64142,2a,42
2026-06-13 02:00:00,490.46301,136.39221,2a,42
2026-06-13 03:00:00,490.46301,142.95596,2a,42
2026-06-13 04:00:00,490.46301,203.93262,2a,42
2026-06-13 05:00:00,490.46301,240.19882,2a,42
2026-06-13 06:00:00,440.46301,277.4561,2a,42
2026-06-13 07:00:00,349.46301,269.81104,2a,42
2026-06-13 08:00:00,349.46301,260.31784,2a,42
2026-06-13 09:00:00,222.46301,225.49515,2a,42
2026-06-13 10:00:00,332.92001,246.48572,2a,42
2026-06-13 11:00:00,349.46301,273.2795,2a,42
2026-06-13 12:00:00,349.46301,255.34473,2a,42
2026-06-13 13:00:00,440.46301,296.00644,2a,42
2026-06-13 14:00:00,440.46301,357.56174,2a,42
2026-06-13 15:00:00,502.46301,410.12408,2a,42
2026-06-13 16:00:00,550.46301,496.49557,2a,42
2026-06-13 17:00:00,550.46301,542.654,2a,42
2026-06-13 18:00:00,1249.46301,625.2958,2a,42
2026-06-13 19:00:00,1249.46301,802.3832,2a,42
2026-06-13 20:00:00,665.46301,780.8269,2a,42
2026-06-13 21:00:00,1270.46301,661.03687,2a,42
2026-06-13 22:00:00,665.46301,479.70602,2a,42
2026-06-13 23:00:00,550.46301,302.95627,2a,42
2026-06-14 00:00:00,501.97868,354.94385,2a,42
2026-06-14 01:00:00,501.97868,281.73703,2a,42
2026-06-14 02:00:00,501.97868,285.83133,2a,42
2026-06-14 03:00:00,501.97868,290.10156,2a,42
2026-06-14 04:00:00,441.97868,303.1471,2a,42
2026-06-14 05:00:00,441.97868,322.25867,2a,42
2026-06-14 06:00:00,226.97868,339.54797,2a,42
2026-06-14 07:00:00,226.97868,334.4977,2a,42
2026-06-14 08:00:00,223.97868,339.4085,2a,42
2026-06-14 09:00:00,222.47868,316.95917,2a,42
2026-06-14 10:00:00,223.97868,326.9731,2a,42
2026-06-14 11:00:00,223.97868,325.55905,2a,42
2026-06-14 12:00:00,223.97868,333.26678,2a,42
2026-06-14 13:00:00,223.97868,342.506,2a,42
2026-06-14 14:00:00,226.97868,402.5867,2a,42
2026-06-14 15:00:00,501.97868,470.01913,2a,42
2026-06-14 16:00:00,503.47868,596.82,2a,42
2026-06-14 17:00:00,503.47868,663.40686,2a,42
2026-06-14 18:00:00,503.97868,703.31134,2a,42
2026-06-14 19:00:00,600.97868,785.4706,2a,42
2026-06-14 20:00:00,503.97868,809.2168,2a,42
2026-06-14 21:00:00,600.97868,743.7108,2a,42
2026-06-14 22:00:00,552.97868,598.4855,2a,42
2026-06-14 23:00:00,503.97868,437.43726,2a,42
2026-06-15 00:00:00,340.96241,362.8434,2a,42
2026-06-15 01:00:00,340.96241,261.53687,2a,42
2026-06-15 02:00:00,340.96241,234.66393,2a,42
2026-06-15 03:00:00,340.96241,251.87805,2a,42
2026-06-15 04:00:00,340.96241,286.79825,2a,42
2026-06-15 05:00:00,340.96241,316.16217,2a,42
2026-06-15 06:00:00,338.16241,359.2008,2a,42
2026-06-15 07:00:00,227.46241,359.1852,2a,42
2026-06-15 08:00:00,227.46241,330.14777,2a,42
2026-06-15 09:00:00,227.46241,304.53204,2a,42
2026-06-15 10:00:00,243.94241,342.88968,2a,42
2026-06-15 11:00:00,338.16241,372.01996,2a,42
2026-06-15 12:00:00,338.16241,382.73788,2a,42
2026-06-15 13:00:00,338.16241,394.54178,2a,42
2026-06-15 14:00:00,340.96241,457.33783,2a,42
2026-06-15 15:00:00,340.96241,528.178,2a,42
2026-06-15 16:00:00,494.46241,608.8963,2a,42
2026-06-15 17:00:00,505.46241,657.3,2a,42
2026-06-15 18:00:00,506.46241,785.3287,2a,42
2026-06-15 19:00:00,505.46241,849.4142,2a,42
2026-06-15 20:00:00,505.46241,779.9839,2a,42
2026-06-15 21:00:00,494.46241,704.64087,2a,42
2026-06-15 22:00:00,340.96241,577.6659,2a,42
2026-06-15 23:00:00,340.96241,507.18256,2a,42
2026-06-16 00:00:00,246.4869,321.00446,2a,42
2026-06-16 01:00:00,246.4869,260.01825,2a,42
2026-06-16 02:00:00,233.0069,277.32016,2a,42
2026-06-16 03:00:00,258.0069,327.19827,2a,42
2026-06-16 04:00:00,269.0069,369.73428,2a,42
2026-06-16 05:00:00,269.0069,396.06274,2a,42
2026-06-16 06:00:00,269.0069,423.61444,2a,42
2026-06-16 07:00:00,269.0069,418.64252,2a,42
2026-06-16 08:00:00,269.0069,397.15732,2a,42
2026-06-16 09:00:00,258.0069,393.94687,2a,42
2026-06-16 10:00:00,269.0069,423.00732,2a,42
2026-06-16 11:00:00,269.0069,431.83344,2a,42
2026-06-16 12:00:00,269.0069,420.84174,2a,42
2026-06-16 13:00:00,269.0069,399.83917,2a,42
2026-06-16 14:00:00,458.0069,454.5605,2a,42
2026-06-16 15:00:00,508.0069,503.764,2a,42
2026-06-16 16:00:00,559.0069,567.366,2a,42
2026-06-16 17:00:00,673.0069,608.83215,2a,42
2026-06-16 18:00:00,1256.0069,711.99664,2a,42
2026-06-16 19:00:00,1257.0069,804.26935,2a,42
2026-06-16 20:00:00,1257.0069,744.83734,2a,42
2026-06-16 21:00:00,1256.0069,675.40405,2a,42
2026-06-16 22:00:00,509.0069,551.89777,2a,42
2026-06-16 23:00:00,508.0059,486.05963,2a,42
2026-06-17 00:00:00,271.7723,439.89145,2a,42
2026-06-17 01:00:00,271.7723,364.12253,2a,42
2026-06-17 02:00:00,271.7723,353.44785,2a,42
2026-06-17 03:00:00,271.7723,376.0077,2a,42
2026-06-17 04:00:00,271.7723,400.25043,2a,42
2026-06-17 05:00:00,310.7723,445.10638,2a,42
2026-06-17 06:00:00,310.7723,487.7794,2a,42
2026-06-17 07:00:00,271.7723,489.25507,2a,42
2026-06-17 08:00:00,271.7723,487.48523,2a,42
2026-06-17 09:00:00,271.7723,463.45642,2a,42
2026-06-17 10:00:00,271.7723,485.88876,2a,42
2026-06-17 11:00:00,271.7723,477.01,2a,42
2026-06-17 12:00:00,271.7723,441.89136,2a,42
2026-06-17 13:00:00,310.7723,420.49106,2a,42
2026-06-17 14:00:00,510.7713,449.03018,2a,42
2026-06-17 15:00:00,510.7723,477.64075,2a,42
2026-06-17 16:00:00,675.7723,514.59033,2a,42
2026-06-17 17:00:00,675.7723,533.33655,2a,42
2026-06-17 18:00:00,680.7723,613.0998,2a,42
2026-06-17 19:00:00,1258.7723,720.2921,2a,42
2026-06-17 20:00:00,675.7723,694.4984,2a,42
2026-06-17 21:00:00,511.7723,638.0296,2a,42
2026-06-17 22:00:00,510.7723,530.7281,2a,42
2026-06-17 23:00:00,510.7713,453.10342,2a,42
2026-06-18 00:00:00,341.70205,393.54852,2a,42
2026-06-18 01:00:00,341.70205,328.42578,2a,42
2026-06-18 02:00:00,341.70205,331.46237,2a,42
2026-06-18 03:00:00,341.70205,339.68442,2a,42
2026-06-18 04:00:00,341.70205,380.49493,2a,42
2026-06-18 05:00:00,341.70205,402.69852,2a,42
2026-06-18 06:00:00,341.70205,413.72766,2a,42
2026-06-18 07:00:00,341.70205,407.2385,2a,42
2026-06-18 08:00:00,341.70205,411.52158,2a,42
2026-06-18 09:00:00,341.70205,401.38522,2a,42
2026-06-18 10:00:00,341.70205,412.63815,2a,42
2026-06-18 11:00:00,341.70205,428.8235,2a,42
2026-06-18 12:00:00,341.70205,401.77545,2a,42
2026-06-18 13:00:00,341.70205,403.24005,2a,42
2026-06-18 14:00:00,355.70205,411.7381,2a,42
2026-06-18 15:00:00,436.70205,432.59732,2a,42
2026-06-18 16:00:00,456.70205,476.71893,2a,42
2026-06-18 17:00:00,456.70205,501.58093,2a,42
2026-06-18 18:00:00,676.70205,525.23615,2a,42
2026-06-18 19:00:00,1254.70205,568.1108,2a,42
2026-06-18 20:00:00,671.70205,542.6234,2a,42
2026-06-18 21:00:00,456.70205,501.16885,2a,42
2026-06-18 22:00:00,426.70205,436.71597,2a,42
2026-06-18 23:00:00,341.70205,406.30582,2a,42
2026-06-19 00:00:00,304.76006,308.9371,2a,42
2026-06-19 01:00:00,423.76006,301.2603,2a,42
2026-06-19 02:00:00,423.76006,298.351,2a,42
2026-06-19 03:00:00,339.76006,312.52563,2a,42
2026-06-19 04:00:00,423.76006,295.41095,2a,42
2026-06-19 05:00:00,431.76006,317.87518,2a,42
2026-06-19 06:00:00,431.76006,305.82178,2a,42
2026-06-19 07:00:00,431.76006,305.77545,2a,42
2026-06-19 08:00:00,304.76006,309.6042,2a,42
2026-06-19 09:00:00,304.76006,321.0296,2a,42
2026-06-19 10:00:00,304.76006,333.29376,2a,42
2026-06-19 11:00:00,339.76006,338.72714,2a,42
2026-06-19 12:00:00,339.76006,332.09775,2a,42
2026-06-19 13:00:00,431.76006,347.35168,2a,42
2026-06-19 14:00:00,431.76006,381.70602,2a,42
2026-06-19 15:00:00,668.76006,413.10416,2a,42
2026-06-19 16:00:00,668.76006,420.61127,2a,42
2026-06-19 17:00:00,670.76006,485.42914,2a,42
2026-06-19 18:00:00,673.76006,652.9187,2a,42
2026-06-19 19:00:00,1252.76006,740.59717,2a,42
2026-06-19 20:00:00,673.76006,610.0115,2a,42
2026-06-19 21:00:00,670.76006,504.44745,2a,42
2026-06-19 22:00:00,670.76006,391.9107,2a,42
2026-06-19 23:00:00,431.76006,341.14236,2a,42
2026-06-20 00:00:00,452.51934,391.12854,2a,42
2026-06-20 01:00:00,352.51934,380.5336,2a,42
2026-06-20 02:00:00,452.51934,372.99738,2a,42
2026-06-20 03:00:00,452.51934,375.70483,2a,42
2026-06-20 04:00:00,452.51934,377.98795,2a,42
2026-06-20 05:00:00,452.51934,399.18994,2a,42
2026-06-20 06:00:00,352.51934,431.29724,2a,42
2026-06-20 07:00:00,352.51934,452.40552,2a,42
2026-06-20 08:00:00,352.51934,450.70908,2a,42
2026-06-20 09:00:00,352.51934,444.1718,2a,42
2026-06-20 10:00:00,352.51934,456.10617,2a,42
2026-06-20 11:00:00,352.51934,440.13794,2a,42
2026-06-20 12:00:00,352.51934,433.07504,2a,42
2026-06-20 13:00:00,352.51934,448.57526,2a,42
2026-06-20 14:00:00,352.51934,491.10043,2a,42
2026-06-20 15:00:00,452.51934,520.33655,2a,42
2026-06-20 16:00:00,667.51934,529.50696,2a,42
2026-06-20 17:00:00,668.31934,528.702,2a,42
2026-06-20 18:00:00,669.51934,647.88324,2a,42
2026-06-20 19:00:00,669.51934,739.4036,2a,42
2026-06-20 20:00:00,669.51934,672.64246,2a,42
2026-06-20 21:00:00,669.51934,611.44226,2a,42
2026-06-20 22:00:00,668.31934,515.0793,2a,42
2026-06-20 23:00:00,667.51934,461.56165,2a,42
2026-06-21 00:00:00,451.97153,418.4181,2a,42
2026-06-21 01:00:00,351.97153,324.9024,2a,42
2026-06-21 02:00:00,351.97153,296.55225,2a,42
2026-06-21 03:00:00,351.97153,292.87784,2a,42
2026-06-21 04:00:00,351.97153,245.13255,2a,42
2026-06-21 05:00:00,351.97153,211.02509,2a,42
2026-06-21 06:00:00,351.97153,188.80074,2a,42
2026-06-21 07:00:00,336.97153,178.40988,2a,42
2026-06-21 08:00:00,336.97153,159.46983,2a,42
2026-06-21 09:00:00,301.97153,148.01762,2a,42
2026-06-21 10:00:00,301.97153,161.70059,2a,42
2026-06-21 11:00:00,301.97153,196.48022,2a,42
2026-06-21 12:00:00,301.97153,201.12363,2a,42
2026-06-21 13:00:00,336.97153,218.84213,2a,42
2026-06-21 14:00:00,336.97153,285.683,2a,42
2026-06-21 15:00:00,351.97153,318.10712,2a,42
2026-06-21 16:00:00,351.97153,376.569,2a,42
2026-06-21 17:00:00,487.47053,427.57864,2a,42
2026-06-21 18:00:00,666.97153,471.53653,2a,42
2026-06-21 19:00:00,667.77153,536.0499,2a,42
2026-06-21 20:00:00,667.77153,597.3733,2a,42
2026-06-21 21:00:00,667.77153,618.1783,2a,42
2026-06-21 22:00:00,550.97153,545.9767,2a,42
2026-06-21 23:00:00,550.97153,467.86517,2a,42
2026-06-22 00:00:00,450.6114,295.214,2a,42
2026-06-22 01:00:00,450.6114,275.94083,2a,42
2026-06-22 02:00:00,450.6114,329.33795,2a,42
2026-06-22 03:00:00,450.6114,348.7314,2a,42
2026-06-22 04:00:00,451.6114,384.17203,2a,42
2026-06-22 05:00:00,451.6114,398.6245,2a,42
2026-06-22 06:00:00,451.6114,408.18784,2a,42
2026-06-22 07:00:00,450.6114,392.8045,2a,42
2026-06-22 08:00:00,450.6114,402.0887,2a,42
2026-06-22 09:00:00,450.6114,390.59546,2a,42
2026-06-22 10:00:00,451.6114,408.10736,2a,42
2026-06-22 11:00:00,550.6114,443.65198,2a,42
2026-06-22 12:00:00,550.6114,428.12473,2a,42
2026-06-22 13:00:00,650.6114,418.59802,2a,42
2026-06-22 14:00:00,665.6114,435.3301,2a,42
2026-06-22 15:00:00,666.6114,465.18665,2a,42
2026-06-22 16:00:00,666.6114,535.72894,2a,42
