ds,y,NBEATSx,ventana,semilla
2026-05-27 00:00:00,446.08831,630.57874,completa,42
2026-05-27 01:00:00,436.08831,592.08295,completa,42
2026-05-27 02:00:00,436.08831,580.1149,completa,42
2026-05-27 03:00:00,436.08831,586.8052,completa,42
2026-05-27 04:00:00,446.08831,592.0814,completa,42
2026-05-27 05:00:00,456.08831,592.8954,completa,42
2026-05-27 06:00:00,446.08831,606.2832,completa,42
2026-05-27 07:00:00,446.08831,609.8911,completa,42
2026-05-27 08:00:00,446.08831,620.2046,completa,42
2026-05-27 09:00:00,446.08831,624.7412,completa,42
2026-05-27 10:00:00,446.08831,636.19977,completa,42
2026-05-27 11:00:00,446.08831,653.794,completa,42
2026-05-27 12:00:00,446.08831,665.328,completa,42
2026-05-27 13:00:00,446.08831,674.56494,completa,42
2026-05-27 14:00:00,456.08831,692.2163,completa,42
2026-05-27 15:00:00,456.08831,709.25415,completa,42
2026-05-27 16:00:00,671.08831,730.0144,completa,42
2026-05-27 17:00:00,671.08831,743.8435,completa,42
2026-05-27 18:00:00,905.08831,765.46423,completa,42
2026-05-27 19:00:00,1126.08831,778.7339,completa,42
2026-05-27 20:00:00,905.08831,767.14233,completa,42
2026-05-27 21:00:00,691.08831,734.9185,completa,42
2026-05-27 22:00:00,630.08831,697.70465,completa,42
2026-05-27 23:00:00,456.08831,662.53094,completa,42
2026-05-28 00:00:00,265.41213,447.62186,completa,42
2026-05-28 01:00:00,265.41213,456.93884,completa,42
2026-05-28 02:00:00,265.41213,441.3335,completa,42
2026-05-28 03:00:00,265.41213,419.34558,completa,42
2026-05-28 04:00:00,265.41213,430.30194,completa,42
2026-05-28 05:00:00,435.41213,438.849,completa,42
2026-05-28 06:00:00,267.18413,451.74075,completa,42
2026-05-28 07:00:00,265.41213,462.2323,completa,42
2026-05-28 08:00:00,265.41213,458.23178,completa,42
2026-05-28 09:00:00,265.41213,444.33966,completa,42
2026-05-28 10:00:00,265.41213,458.64175,completa,42
2026-05-28 11:00:00,265.41213,484.79904,completa,42
2026-05-28 12:00:00,265.41213,497.79758,completa,42
2026-05-28 13:00:00,435.41213,519.8383,completa,42
2026-05-28 14:00:00,450.41213,558.3322,completa,42
2026-05-28 15:00:00,450.41213,599.35913,completa,42
2026-05-28 16:00:00,636.41213,614.02795,completa,42
2026-05-28 17:00:00,680.41213,649.41174,completa,42
2026-05-28 18:00:00,705.41213,806.4226,completa,42
2026-05-28 19:00:00,1095.41213,920.7615,completa,42
2026-05-28 20:00:00,705.41213,873.1726,completa,42
2026-05-28 21:00:00,680.41213,708.07074,completa,42
2026-05-28 22:00:00,450.41213,553.9419,completa,42
2026-05-28 23:00:00,450.41213,483.61438,completa,42
2026-05-29 00:00:00,331.58546,419.5043,completa,42
2026-05-29 01:00:00,336.58546,389.20306,completa,42
2026-05-29 02:00:00,331.58546,367.1013,completa,42
2026-05-29 03:00:00,331.58546,368.14633,completa,42
2026-05-29 04:00:00,331.58546,383.61505,completa,42
2026-05-29 05:00:00,336.58546,386.7838,completa,42
2026-05-29 06:00:00,336.58546,389.82602,completa,42
2026-05-29 07:00:00,336.58546,407.8008,completa,42
2026-05-29 08:00:00,336.58546,409.79547,completa,42
2026-05-29 09:00:00,331.58546,381.4567,completa,42
2026-05-29 10:00:00,336.58546,405.28177,completa,42
2026-05-29 11:00:00,336.58546,431.42456,completa,42
2026-05-29 12:00:00,336.58546,445.4766,completa,42
2026-05-29 13:00:00,336.58546,459.51834,completa,42
2026-05-29 14:00:00,336.58546,500.06946,completa,42
2026-05-29 15:00:00,411.58546,542.37256,completa,42
2026-05-29 16:00:00,412.58546,568.28217,completa,42
2026-05-29 17:00:00,412.58546,605.708,completa,42
2026-05-29 18:00:00,676.58546,707.19226,completa,42
2026-05-29 19:00:00,676.58546,806.2998,completa,42
2026-05-29 20:00:00,632.58546,774.2466,completa,42
2026-05-29 21:00:00,412.58546,653.9407,completa,42
2026-05-29 22:00:00,336.58546,530.6874,completa,42
2026-05-29 23:00:00,336.58546,459.3311,completa,42
2026-05-30 00:00:00,338.71689,308.59766,completa,42
2026-05-30 01:00:00,338.71689,286.75626,completa,42
2026-05-30 02:00:00,270.62789,282.0695,completa,42
2026-05-30 03:00:00,262.19689,286.00806,completa,42
2026-05-30 04:00:00,262.19689,298.5279,completa,42
2026-05-30 05:00:00,265.48889,302.82925,completa,42
2026-05-30 06:00:00,265.48889,297.4325,completa,42
2026-05-30 07:00:00,262.19689,284.82727,completa,42
2026-05-30 08:00:00,262.19689,285.608,completa,42
2026-05-30 09:00:00,260.71689,272.5201,completa,42
2026-05-30 10:00:00,260.71689,277.1248,completa,42
2026-05-30 11:00:00,262.19689,269.326,completa,42
2026-05-30 12:00:00,260.71689,275.08066,completa,42
2026-05-30 13:00:00,260.71689,290.0717,completa,42
2026-05-30 14:00:00,260.71689,312.14984,completa,42
2026-05-30 15:00:00,338.71689,321.92374,completa,42
2026-05-30 16:00:00,338.71689,330.46915,completa,42
2026-05-30 17:00:00,413.71689,367.5352,completa,42
2026-05-30 18:00:00,678.71689,433.36124,completa,42
2026-05-30 19:00:00,678.71689,468.75247,completa,42
2026-05-30 20:00:00,678.71689,455.3572,completa,42
2026-05-30 21:00:00,414.71689,412.99313,completa,42
2026-05-30 22:00:00,338.71689,361.4529,completa,42
2026-05-30 23:00:00,338.71689,324.9329,completa,42
2026-05-31 00:00:00,335.48873,301.86185,completa,42
2026-05-31 01:00:00,310.48873,260.24127,completa,42
2026-05-31 02:00:00,260.48873,249.99469,completa,42
2026-05-31 03:00:00,260.48873,245.64128,completa,42
2026-05-31 04:00:00,260.48873,253.69528,completa,42
2026-05-31 05:00:00,260.48873,258.73337,completa,42
2026-05-31 06:00:00,255.48873,244.95984,completa,42
2026-05-31 07:00:00,255.48873,230.94574,completa,42
2026-05-31 08:00:00,255.48873,226.35783,completa,42
2026-05-31 09:00:00,255.48873,212.32018,completa,42
2026-05-31 10:00:00,255.48873,216.82,completa,42
2026-05-31 11:00:00,255.48873,213.71127,completa,42
2026-05-31 12:00:00,255.48873,221.10931,completa,42
2026-05-31 13:00:00,255.48873,239.20544,completa,42
2026-05-31 14:00:00,255.48873,266.2575,completa,42
2026-05-31 15:00:00,260.48873,280.52426,completa,42
2026-05-31 16:00:00,336.48873,306.62253,completa,42
2026-05-31 17:00:00,410.48873,344.87134,completa,42
2026-05-31 18:00:00,480.48873,401.02484,completa,42
2026-05-31 19:00:00,675.48873,428.44562,completa,42
2026-05-31 20:00:00,480.48873,418.96527,completa,42
2026-05-31 21:00:00,480.48873,393.5682,completa,42
2026-05-31 22:00:00,410.48873,350.41248,completa,42
2026-05-31 23:00:00,410.48873,319.12943,completa,42
2026-06-01 00:00:00,352.26015,375.86816,completa,42
2026-06-01 01:00:00,352.26015,342.52255,completa,42
2026-06-01 02:00:00,352.26015,330.7062,completa,42
2026-06-01 03:00:00,352.26015,338.10242,completa,42
2026-06-01 04:00:00,352.26015,355.35052,completa,42
2026-06-01 05:00:00,402.26015,366.76178,completa,42
2026-06-01 06:00:00,402.26015,366.7651,completa,42
2026-06-01 07:00:00,352.26015,382.2857,completa,42
2026-06-01 08:00:00,352.26015,380.9655,completa,42
2026-06-01 09:00:00,328.26015,365.6941,completa,42
2026-06-01 10:00:00,352.26015,372.0966,completa,42
2026-06-01 11:00:00,402.26015,375.997,completa,42
2026-06-01 12:00:00,402.26015,385.6358,completa,42
2026-06-01 13:00:00,402.26015,397.87274,completa,42
2026-06-01 14:00:00,402.26015,420.0548,completa,42
2026-06-01 15:00:00,667.26015,442.64383,completa,42
2026-06-01 16:00:00,667.26015,471.99457,completa,42
2026-06-01 17:00:00,682.26015,501.06577,completa,42
2026-06-01 18:00:00,1082.26015,561.57056,completa,42
2026-06-01 19:00:00,1112.26015,625.2925,completa,42
2026-06-01 20:00:00,901.26015,614.55347,completa,42
2026-06-01 21:00:00,682.26015,547.5158,completa,42
2026-06-01 22:00:00,672.26015,469.03314,completa,42
2026-06-01 23:00:00,472.26015,408.16873,completa,42
2026-06-02 00:00:00,399.80252,457.40784,completa,42
2026-06-02 01:00:00,399.80252,456.03244,completa,42
2026-06-02 02:00:00,399.80252,452.06906,completa,42
2026-06-02 03:00:00,399.80252,439.06146,completa,42
2026-06-02 04:00:00,404.80252,453.73953,completa,42
2026-06-02 05:00:00,469.80252,457.70288,completa,42
2026-06-02 06:00:00,404.80252,469.47293,completa,42
2026-06-02 07:00:00,399.80252,477.23065,completa,42
2026-06-02 08:00:00,354.80252,467.58774,completa,42
2026-06-02 09:00:00,354.80252,457.85547,completa,42
2026-06-02 10:00:00,399.80252,466.29547,completa,42
2026-06-02 11:00:00,399.80252,497.429,completa,42
2026-06-02 12:00:00,399.80252,492.83453,completa,42
2026-06-02 13:00:00,399.80252,511.306,completa,42
2026-06-02 14:00:00,469.80252,549.2891,completa,42
2026-06-02 15:00:00,664.80252,576.5205,completa,42
2026-06-02 16:00:00,669.80252,600.642,completa,42
2026-06-02 17:00:00,679.80252,657.6528,completa,42
2026-06-02 18:00:00,897.80252,809.04724,completa,42
2026-06-02 19:00:00,1079.80252,914.3358,completa,42
2026-06-02 20:00:00,898.80252,843.9838,completa,42
2026-06-02 21:00:00,679.80252,676.7059,completa,42
2026-06-02 22:00:00,664.80252,534.53894,completa,42
2026-06-02 23:00:00,659.80252,477.93423,completa,42
2026-06-03 00:00:00,422.63257,569.15424,completa,42
2026-06-03 01:00:00,477.63257,464.33026,completa,42
2026-06-03 02:00:00,477.63257,451.45697,completa,42
2026-06-03 03:00:00,422.63257,464.5421,completa,42
2026-06-03 04:00:00,422.63257,487.16037,completa,42
2026-06-03 05:00:00,552.63257,495.4837,completa,42
2026-06-03 06:00:00,477.63257,496.69647,completa,42
2026-06-03 07:00:00,422.63257,507.04327,completa,42
2026-06-03 08:00:00,477.63257,513.67377,completa,42
2026-06-03 09:00:00,422.63257,508.1464,completa,42
2026-06-03 10:00:00,477.63257,525.60345,completa,42
2026-06-03 11:00:00,477.63257,556.90326,completa,42
2026-06-03 12:00:00,477.63257,556.0591,completa,42
2026-06-03 13:00:00,552.63257,572.14185,completa,42
2026-06-03 14:00:00,552.63257,599.57196,completa,42
2026-06-03 15:00:00,552.63257,629.1954,completa,42
2026-06-03 16:00:00,667.63257,691.3109,completa,42
2026-06-03 17:00:00,667.63257,727.4094,completa,42
2026-06-03 18:00:00,901.63257,780.5984,completa,42
2026-06-03 19:00:00,1082.63257,822.5066,completa,42
2026-06-03 20:00:00,901.63257,804.7859,completa,42
2026-06-03 21:00:00,692.63257,748.33405,completa,42
2026-06-03 22:00:00,552.63257,678.19305,completa,42
2026-06-03 23:00:00,477.63257,619.2414,completa,42
2026-06-04 00:00:00,414.08495,466.70773,completa,42
2026-06-04 01:00:00,414.08495,469.67334,completa,42
2026-06-04 02:00:00,414.08495,468.59836,completa,42
2026-06-04 03:00:00,414.08495,457.97366,completa,42
2026-06-04 04:00:00,414.08495,470.95447,completa,42
2026-06-04 05:00:00,414.08495,474.19565,completa,42
2026-06-04 06:00:00,414.08495,479.69656,completa,42
2026-06-04 07:00:00,414.08495,477.72708,completa,42
2026-06-04 08:00:00,414.08495,475.08932,completa,42
2026-06-04 09:00:00,414.08495,459.69437,completa,42
2026-06-04 10:00:00,414.08495,472.31494,completa,42
2026-06-04 11:00:00,414.08495,491.9284,completa,42
2026-06-04 12:00:00,414.08495,491.75565,completa,42
2026-06-04 13:00:00,414.08495,507.00204,completa,42
2026-06-04 14:00:00,414.08495,538.30865,completa,42
2026-06-04 15:00:00,483.08495,558.4685,completa,42
2026-06-04 16:00:00,613.08495,559.7728,completa,42
2026-06-04 17:00:00,613.08495,608.6231,completa,42
2026-06-04 18:00:00,902.08495,769.48486,completa,42
2026-06-04 19:00:00,1083.08495,906.3806,completa,42
2026-06-04 20:00:00,902.08495,854.59955,completa,42
2026-06-04 21:00:00,693.08495,693.88965,completa,42
2026-06-04 22:00:00,613.08495,554.4393,completa,42
2026-06-04 23:00:00,483.08495,503.47968,completa,42
2026-06-05 00:00:00,481.29214,451.26273,completa,42
2026-06-05 01:00:00,481.29214,415.6351,completa,42
2026-06-05 02:00:00,481.29214,402.109,completa,42
2026-06-05 03:00:00,481.29214,402.93008,completa,42
2026-06-05 04:00:00,512.29214,414.38568,completa,42
2026-06-05 05:00:00,512.29214,420.60464,completa,42
2026-06-05 06:00:00,512.29214,429.6844,completa,42
2026-06-05 07:00:00,512.29214,437.54324,completa,42
2026-06-05 08:00:00,512.29214,441.5539,completa,42
2026-06-05 09:00:00,512.29214,421.00018,completa,42
2026-06-05 10:00:00,512.29214,436.24814,completa,42
2026-06-05 11:00:00,512.29214,453.401,completa,42
2026-06-05 12:00:00,512.29214,454.84122,completa,42
2026-06-05 13:00:00,666.29214,462.30078,completa,42
2026-06-05 14:00:00,900.29214,492.98108,completa,42
2026-06-05 15:00:00,712.29214,524.2625,completa,42
2026-06-05 16:00:00,712.29214,545.9006,completa,42
2026-06-05 17:00:00,900.29214,572.52185,completa,42
2026-06-05 18:00:00,961.29214,666.51135,completa,42
2026-06-05 19:00:00,961.29214,768.69965,completa,42
2026-06-05 20:00:00,941.29214,758.1166,completa,42
2026-06-05 21:00:00,900.29214,667.58966,completa,42
2026-06-05 22:00:00,691.29214,561.86365,completa,42
2026-06-05 23:00:00,666.29214,492.74542,completa,42
2026-06-06 00:00:00,382.8563,603.8097,completa,42
2026-06-06 01:00:00,382.8563,525.076,completa,42
2026-06-06 02:00:00,496.8563,505.51556,completa,42
2026-06-06 03:00:00,496.8563,496.8547,completa,42
2026-06-06 04:00:00,496.8563,492.57303,completa,42
2026-06-06 05:00:00,496.8563,496.6502,completa,42
2026-06-06 06:00:00,496.8563,493.24362,completa,42
2026-06-06 07:00:00,591.8563,486.03284,completa,42
2026-06-06 08:00:00,591.8563,486.66382,completa,42
2026-06-06 09:00:00,591.8563,480.99408,completa,42
2026-06-06 10:00:00,496.8563,494.16058,completa,42
2026-06-06 11:00:00,591.8563,513.75745,completa,42
2026-06-06 12:00:00,591.8563,536.8642,completa,42
2026-06-06 13:00:00,496.8563,552.56274,completa,42
2026-06-06 14:00:00,591.8563,578.6894,completa,42
2026-06-06 15:00:00,591.8563,605.7623,completa,42
2026-06-06 16:00:00,591.8563,650.3003,completa,42
2026-06-06 17:00:00,666.8563,676.96075,completa,42
2026-06-06 18:00:00,711.8563,703.73157,completa,42
2026-06-06 19:00:00,721.8563,717.52826,completa,42
2026-06-06 20:00:00,711.8563,705.5349,completa,42
2026-06-06 21:00:00,666.8563,688.40466,completa,42
2026-06-06 22:00:00,711.8563,652.3339,completa,42
2026-06-06 23:00:00,666.8563,632.1196,completa,42
2026-06-07 00:00:00,416.49967,567.4614,completa,42
2026-06-07 01:00:00,416.49967,438.74597,completa,42
2026-06-07 02:00:00,416.49967,400.49118,completa,42
2026-06-07 03:00:00,416.49967,403.95795,completa,42
2026-06-07 04:00:00,416.49967,414.84692,completa,42
2026-06-07 05:00:00,376.49967,443.47162,completa,42
2026-06-07 06:00:00,376.49967,441.09735,completa,42
2026-06-07 07:00:00,254.97967,440.62274,completa,42
2026-06-07 08:00:00,376.49967,440.1968,completa,42
2026-06-07 09:00:00,201.49967,438.161,completa,42
2026-06-07 10:00:00,254.97967,445.37958,completa,42
2026-06-07 11:00:00,247.68967,449.95245,completa,42
2026-06-07 12:00:00,296.49967,470.71008,completa,42
2026-06-07 13:00:00,296.49967,483.85358,completa,42
2026-06-07 14:00:00,376.49967,499.4376,completa,42
2026-06-07 15:00:00,416.49967,516.72705,completa,42
2026-06-07 16:00:00,666.49967,548.25055,completa,42
2026-06-07 17:00:00,671.49967,579.2489,completa,42
2026-06-07 18:00:00,701.49967,604.79016,completa,42
2026-06-07 19:00:00,701.49967,611.51843,completa,42
2026-06-07 20:00:00,701.49967,619.79175,completa,42
2026-06-07 21:00:00,701.49967,633.54443,completa,42
2026-06-07 22:00:00,671.49967,624.26483,completa,42
2026-06-07 23:00:00,666.49967,592.9171,completa,42
2026-06-08 00:00:00,293.68127,577.46576,completa,42
2026-06-08 01:00:00,293.68127,477.90417,completa,42
2026-06-08 02:00:00,293.68127,442.6855,completa,42
2026-06-08 03:00:00,293.68127,449.6507,completa,42
2026-06-08 04:00:00,293.68127,458.8595,completa,42
2026-06-08 05:00:00,303.68127,460.02255,completa,42
2026-06-08 06:00:00,303.68127,463.79807,completa,42
2026-06-08 07:00:00,293.68127,473.05368,completa,42
2026-06-08 08:00:00,293.68127,471.56082,completa,42
2026-06-08 09:00:00,293.68127,474.90405,completa,42
2026-06-08 10:00:00,293.68127,491.92908,completa,42
2026-06-08 11:00:00,253.68127,510.5097,completa,42
2026-06-08 12:00:00,303.68127,539.97095,completa,42
2026-06-08 13:00:00,363.68127,570.665,completa,42
2026-06-08 14:00:00,363.68127,599.16754,completa,42
2026-06-08 15:00:00,363.68127,629.8635,completa,42
2026-06-08 16:00:00,652.68127,690.37854,completa,42
2026-06-08 17:00:00,652.68127,732.23206,completa,42
2026-06-08 18:00:00,703.68127,765.0526,completa,42
2026-06-08 19:00:00,703.68127,785.9546,completa,42
2026-06-08 20:00:00,703.68127,789.9707,completa,42
2026-06-08 21:00:00,668.68127,773.84625,completa,42
2026-06-08 22:00:00,652.68127,733.163,completa,42
2026-06-08 23:00:00,652.68127,673.2357,completa,42
2026-06-09 00:00:00,205.07529,543.72974,completa,42
2026-06-09 01:00:00,205.07529,411.3475,completa,42
2026-06-09 02:00:00,205.07529,372.63226,completa,42
2026-06-09 03:00:00,205.07529,381.18256,completa,42
2026-06-09 04:00:00,205.07529,391.17227,completa,42
2026-06-09 05:00:00,245.07529,394.3899,completa,42
2026-06-09 06:00:00,245.07529,397.12933,completa,42
2026-06-09 07:00:00,245.07529,414.8412,completa,42
2026-06-09 08:00:00,245.07529,428.22754,completa,42
2026-06-09 09:00:00,229.55529,433.9839,completa,42
2026-06-09 10:00:00,245.07529,464.3421,completa,42
2026-06-09 11:00:00,245.07529,495.23035,completa,42
2026-06-09 12:00:00,245.07529,514.6617,completa,42
2026-06-09 13:00:00,245.07529,541.485,completa,42
2026-06-09 14:00:00,255.07529,573.22485,completa,42
2026-06-09 15:00:00,670.07529,607.38965,completa,42
2026-06-09 16:00:00,673.07529,675.0016,completa,42
2026-06-09 17:00:00,695.07529,711.3464,completa,42
2026-06-09 18:00:00,715.07529,747.1686,completa,42
2026-06-09 19:00:00,1275.07529,781.81836,completa,42
2026-06-09 20:00:00,1275.07529,792.4987,completa,42
2026-06-09 21:00:00,1054.07529,774.2509,completa,42
2026-06-09 22:00:00,670.07529,712.2109,completa,42
2026-06-09 23:00:00,268.10729,637.33136,completa,42
2026-06-10 00:00:00,176.82348,250.4309,completa,42
2026-06-10 01:00:00,176.82348,264.88916,completa,42
2026-06-10 02:00:00,196.82348,253.34457,completa,42
2026-06-10 03:00:00,196.82348,212.74728,completa,42
2026-06-10 04:00:00,196.82348,229.93585,completa,42
2026-06-10 05:00:00,196.82348,247.03262,completa,42
2026-06-10 06:00:00,196.82348,251.75381,completa,42
2026-06-10 07:00:00,196.82348,266.99677,completa,42
2026-06-10 08:00:00,196.82348,259.48157,completa,42
2026-06-10 09:00:00,196.82348,245.04977,completa,42
2026-06-10 10:00:00,196.82348,270.51865,completa,42
2026-06-10 11:00:00,196.82348,310.34824,completa,42
2026-06-10 12:00:00,196.82348,331.28387,completa,42
2026-06-10 13:00:00,196.82348,365.39966,completa,42
2026-06-10 14:00:00,196.82348,418.12115,completa,42
2026-06-10 15:00:00,516.82348,474.5991,completa,42
2026-06-10 16:00:00,546.82348,498.15204,completa,42
2026-06-10 17:00:00,671.82348,586.4444,completa,42
2026-06-10 18:00:00,1276.82348,898.43207,completa,42
2026-06-10 19:00:00,1276.82348,1135.9441,completa,42
2026-06-10 20:00:00,742.02048,1030.4854,completa,42
2026-06-10 21:00:00,742.02048,708.7256,completa,42
2026-06-10 22:00:00,516.82348,430.1665,completa,42
2026-06-10 23:00:00,196.82348,308.97528,completa,42
2026-06-11 00:00:00,138.83873,171.26167,completa,42
2026-06-11 01:00:00,138.83873,195.79501,completa,42
2026-06-11 02:00:00,138.83873,190.50273,completa,42
2026-06-11 03:00:00,138.83873,160.90308,completa,42
2026-06-11 04:00:00,138.83873,191.28635,completa,42
2026-06-11 05:00:00,208.83873,200.39738,completa,42
2026-06-11 06:00:00,148.83873,203.57632,completa,42
2026-06-11 07:00:00,138.83873,204.40912,completa,42
2026-06-11 08:00:00,138.83873,183.73973,completa,42
2026-06-11 09:00:00,118.83873,158.75034,completa,42
2026-06-11 10:00:00,138.83873,189.35242,completa,42
2026-06-11 11:00:00,208.83873,240.76163,completa,42
2026-06-11 12:00:00,208.83873,262.46634,completa,42
2026-06-11 13:00:00,208.83873,285.96365,completa,42
2026-06-11 14:00:00,548.83873,341.5739,completa,42
2026-06-11 15:00:00,548.83873,408.51508,completa,42
2026-06-11 16:00:00,608.83873,448.16452,completa,42
2026-06-11 17:00:00,673.83873,615.214,completa,42
2026-06-11 18:00:00,1157.83873,969.3741,completa,42
2026-06-11 19:00:00,1278.83873,1163.502,completa,42
2026-06-11 20:00:00,1157.83873,997.1534,completa,42
2026-06-11 21:00:00,743.96573,612.7117,completa,42
2026-06-11 22:00:00,608.83873,323.21375,completa,42
2026-06-11 23:00:00,233.31873,231.20139,completa,42
2026-06-12 00:00:00,135.79209,201.02794,completa,42
2026-06-12 01:00:00,227.79209,214.70004,completa,42
2026-06-12 02:00:00,135.79209,217.66747,completa,42
2026-06-12 03:00:00,227.79209,200.3784,completa,42
2026-06-12 04:00:00,227.79209,226.0025,completa,42
2026-06-12 05:00:00,307.79209,234.66272,completa,42
2026-06-12 06:00:00,227.79209,239.66632,completa,42
2026-06-12 07:00:00,227.79209,253.72568,completa,42
2026-06-12 08:00:00,227.79209,229.18219,completa,42
2026-06-12 09:00:00,135.79209,210.31949,completa,42
2026-06-12 10:00:00,227.79209,237.20511,completa,42
2026-06-12 11:00:00,227.79209,294.79382,completa,42
2026-06-12 12:00:00,227.79209,314.27347,completa,42
2026-06-12 13:00:00,227.79209,330.18036,completa,42
2026-06-12 14:00:00,515.79209,385.85834,completa,42
2026-06-12 15:00:00,515.79209,433.3654,completa,42
2026-06-12 16:00:00,545.79209,478.79114,completa,42
2026-06-12 17:00:00,670.79209,609.59875,completa,42
2026-06-12 18:00:00,740.00009,931.3606,completa,42
2026-06-12 19:00:00,1275.79209,1134.125,completa,42
2026-06-12 20:00:00,1204.79209,997.32635,completa,42
2026-06-12 21:00:00,670.79209,637.1212,completa,42
2026-06-12 22:00:00,545.79209,357.15295,completa,42
2026-06-12 23:00:00,505.79209,254.39163,completa,42
2026-06-13 00:00:00,500.46301,350.80527,completa,42
2026-06-13 01:00:00,500.46301,190.92612,completa,42
2026-06-13 02:00:00,490.46301,179.99326,completa,42
2026-06-13 03:00:00,490.46301,215.16225,completa,42
2026-06-13 04:00:00,490.46301,258.03098,completa,42
2026-06-13 05:00:00,490.46301,274.97827,completa,42
2026-06-13 06:00:00,440.46301,270.7035,completa,42
2026-06-13 07:00:00,349.46301,275.27512,completa,42
2026-06-13 08:00:00,349.46301,279.22125,completa,42
2026-06-13 09:00:00,222.46301,274.29388,completa,42
2026-06-13 10:00:00,332.92001,296.3239,completa,42
2026-06-13 11:00:00,349.46301,326.73364,completa,42
2026-06-13 12:00:00,349.46301,333.61963,completa,42
2026-06-13 13:00:00,440.46301,352.97925,completa,42
2026-06-13 14:00:00,440.46301,388.07782,completa,42
2026-06-13 15:00:00,502.46301,425.49603,completa,42
2026-06-13 16:00:00,550.46301,517.3224,completa,42
2026-06-13 17:00:00,550.46301,579.02246,completa,42
2026-06-13 18:00:00,1249.46301,660.78436,completa,42
2026-06-13 19:00:00,1249.46301,734.2059,completa,42
2026-06-13 20:00:00,665.46301,718.9112,completa,42
2026-06-13 21:00:00,1270.46301,632.12134,completa,42
2026-06-13 22:00:00,665.46301,535.4867,completa,42
2026-06-13 23:00:00,550.46301,438.69324,completa,42
2026-06-14 00:00:00,501.97868,472.3273,completa,42
2026-06-14 01:00:00,501.97868,385.53943,completa,42
2026-06-14 02:00:00,501.97868,382.32343,completa,42
2026-06-14 03:00:00,501.97868,382.87903,completa,42
2026-06-14 04:00:00,441.97868,398.81534,completa,42
2026-06-14 05:00:00,441.97868,405.2364,completa,42
2026-06-14 06:00:00,226.97868,395.36182,completa,42
2026-06-14 07:00:00,226.97868,370.09424,completa,42
2026-06-14 08:00:00,223.97868,353.15637,completa,42
2026-06-14 09:00:00,222.47868,337.92407,completa,42
2026-06-14 10:00:00,223.97868,334.43347,completa,42
2026-06-14 11:00:00,223.97868,350.19205,completa,42
2026-06-14 12:00:00,223.97868,356.64594,completa,42
2026-06-14 13:00:00,223.97868,386.25494,completa,42
2026-06-14 14:00:00,226.97868,428.1427,completa,42
2026-06-14 15:00:00,501.97868,461.58856,completa,42
2026-06-14 16:00:00,503.47868,535.33136,completa,42
2026-06-14 17:00:00,503.47868,585.0289,completa,42
2026-06-14 18:00:00,503.97868,679.93884,completa,42
2026-06-14 19:00:00,600.97868,774.1749,completa,42
2026-06-14 20:00:00,503.97868,779.24634,completa,42
2026-06-14 21:00:00,600.97868,704.7972,completa,42
2026-06-14 22:00:00,552.97868,609.765,completa,42
2026-06-14 23:00:00,503.97868,524.24347,completa,42
2026-06-15 00:00:00,340.96241,437.15375,completa,42
2026-06-15 01:00:00,340.96241,364.2074,completa,42
2026-06-15 02:00:00,340.96241,346.141,completa,42
2026-06-15 03:00:00,340.96241,347.06207,completa,42
2026-06-15 04:00:00,340.96241,355.06134,completa,42
2026-06-15 05:00:00,340.96241,355.4434,completa,42
2026-06-15 06:00:00,338.16241,357.84375,completa,42
2026-06-15 07:00:00,227.46241,350.70892,completa,42
2026-06-15 08:00:00,227.46241,341.92865,completa,42
2026-06-15 09:00:00,227.46241,347.36893,completa,42
2026-06-15 10:00:00,243.94241,358.90317,completa,42
2026-06-15 11:00:00,338.16241,376.64142,completa,42
2026-06-15 12:00:00,338.16241,404.64362,completa,42
2026-06-15 13:00:00,338.16241,436.8821,completa,42
2026-06-15 14:00:00,340.96241,468.47137,completa,42
2026-06-15 15:00:00,340.96241,495.12354,completa,42
2026-06-15 16:00:00,494.46241,550.8137,completa,42
2026-06-15 17:00:00,505.46241,577.07623,completa,42
2026-06-15 18:00:00,506.46241,624.3088,completa,42
2026-06-15 19:00:00,505.46241,690.01935,completa,42
2026-06-15 20:00:00,505.46241,713.35486,completa,42
2026-06-15 21:00:00,494.46241,676.95917,completa,42
2026-06-15 22:00:00,340.96241,614.74524,completa,42
2026-06-15 23:00:00,340.96241,534.1737,completa,42
2026-06-16 00:00:00,246.4869,333.95233,completa,42
2026-06-16 01:00:00,246.4869,340.14984,completa,42
2026-06-16 02:00:00,233.0069,349.82837,completa,42
2026-06-16 03:00:00,258.0069,327.02002,completa,42
2026-06-16 04:00:00,269.0069,327.89374,completa,42
2026-06-16 05:00:00,269.0069,336.9841,completa,42
2026-06-16 06:00:00,269.0069,345.89578,completa,42
2026-06-16 07:00:00,269.0069,346.8602,completa,42
2026-06-16 08:00:00,269.0069,342.38876,completa,42
2026-06-16 09:00:00,258.0069,333.87955,completa,42
2026-06-16 10:00:00,269.0069,349.42526,completa,42
2026-06-16 11:00:00,269.0069,369.01474,completa,42
2026-06-16 12:00:00,269.0069,395.6533,completa,42
2026-06-16 13:00:00,269.0069,430.85693,completa,42
2026-06-16 14:00:00,458.0069,481.6955,completa,42
2026-06-16 15:00:00,508.0069,515.1434,completa,42
2026-06-16 16:00:00,559.0069,553.05304,completa,42
2026-06-16 17:00:00,673.0069,581.79065,completa,42
2026-06-16 18:00:00,1256.0069,698.6421,completa,42
