fecha,valor
2019-09-03,11978815000.0
2019-09-04,11919126700.0
2019-09-05,11862612200.0
2019-09-06,11843082700.0
2019-09-07,11782507500.0
2019-09-08,11727482900.0
2019-09-09,11640006000.0
2019-09-10,11557521100.0
2019-09-11,11482676800.0
2019-09-12,11421310300.0
2019-09-13,11394918200.0
2019-09-14,11372657100.0
2019-09-15,11346495500.0
2019-09-16,11321221000.0
2019-09-17,11265013200.0
2019-09-18,11252456400.0
2019-09-19,11275982000.0
2019-09-20,11271564100.0
2019-09-21,11285119300.0
2019-09-22,11288922600.0
2019-09-23,11315697400.0
2019-09-24,11282771100.0
2019-09-25,11274652500.0
2019-09-26,11279118900.0
2019-09-27,11222269300.0
2019-09-28,11180415200.0
2019-09-29,11179447500.0
2019-09-30,11154731300.0
2019-10-01,11155102200.0
2019-10-02,11138087100.0
2019-10-03,11199946800.0
2019-10-04,11187425700.0
2019-10-05,11169513000.0
2019-10-06,11194973200.0
2019-10-07,11152656200.0
2019-10-08,11121738400.0
2019-10-09,11089692700.0
2019-10-10,11095184800.0
2019-10-11,11114753600.0
2019-10-12,11180201100.0
2019-10-13,11303645200.0
2019-10-14,11360172300.0
2019-10-15,11346917700.0
2019-10-16,11324996100.0
2019-10-17,11320351200.0
2019-10-18,11329384200.0
2019-10-19,11414474400.0
2019-10-20,11491947400.0
2019-10-21,11540917800.0
2019-10-22,11563393400.0
2019-10-23,11619714700.0
2019-10-24,11694093400.0
2019-10-25,11733507700.0
2019-10-26,11786863800.0
2019-10-27,11867253400.0
2019-10-28,11864812200.0
2019-10-29,11865426000.0
2019-10-30,11864755100.0
2019-10-31,11856530600.0
2019-11-01,11826163900.0
2019-11-02,11812937100.0
2019-11-03,11803280500.0
2019-11-04,11805007400.0
2019-11-05,11788248800.0
2019-11-06,11750713000.0
2019-11-07,11700258200.0
2019-11-08,11653808200.0
2019-11-09,11662776000.0
2019-11-10,11654421300.0
2019-11-11,11722062500.0
2019-11-12,11768886800.0
2019-11-13,11854772600.0
2019-11-14,11914935800.0
2019-11-15,11956507200.0
2019-11-16,11972873300.0
2019-11-17,12004658700.0
2019-11-18,11996203700.0
2019-11-19,11996991800.0
2019-11-20,12020723700.0
2019-11-21,12022368500.0
2019-11-22,12045764000.0
2019-11-23,12070491600.0
2019-11-24,12091025600.0
2019-11-25,12067624900.0
2019-11-26,12024650400.0
2019-11-27,11996841700.0
2019-11-28,11967675000.0
2019-11-29,11826740300.0
2019-11-30,11878576700.0
2019-12-01,11865493300.0
2019-12-02,11815425900.0
2019-12-03,11772753600.0
2019-12-04,11723139600.0
2019-12-05,11674445900.0
2019-12-06,11610125900.0
2019-12-07,11579688300.0
2019-12-08,11564033200.0
2019-12-09,11514189000.0
2019-12-10,11452313200.0
2019-12-11,11397271300.0
2019-12-12,11360098900.0
2019-12-13,11323114200.0
2019-12-14,11349514800.0
2019-12-15,11400854400.0
2019-12-16,11366226200.0
2019-12-17,11334465500.0
2019-12-18,11297223200.0
2019-12-19,11244581600.0
2019-12-20,11236776400.0
2019-12-21,11219413800.0
2019-12-22,11217512000.0
2019-12-23,11195845400.0
2019-12-24,11166231800.0
2019-12-25,11184577300.0
2019-12-26,11197513800.0
2019-12-27,11177865900.0
2019-12-28,11129337800.0
2019-12-29,11089643900.0
2019-12-30,11073932400.0
2019-12-31,11126097700.0
2020-01-01,11143407100.0
2020-01-02,11128500500.0
2020-01-03,11085096800.0
2020-01-04,11029565400.0
2020-01-05,10985194800.0
2020-01-06,10936518600.0
2020-01-07,10865509100.0
2020-01-08,10794117600.0
2020-01-09,10713759400.0
2020-01-10,10627709400.0
2020-01-11,10548177800.0
2020-01-12,10480575500.0
2020-01-13,10395453400.0
2020-01-14,10313712700.0
2020-01-15,10231492700.0
2020-01-16,10100375200.0
2020-01-17,10058410300.0
2020-01-18,9984644600.0
2020-01-19,9929190200.0
2020-01-20,9857566700.0
2020-01-21,9794731700.0
2020-01-22,9742051900.0
2020-01-23,9682472400.0
2020-01-24,9614884300.0
2020-01-25,9545590600.0
2020-01-26,9504753200.0
2020-01-27,9448366800.0
2020-01-28,9386247600.0
2020-01-29,9312355500.0
2020-01-30,9233215100.0
2020-01-31,9156605000.0
2020-02-01,9086834300.0
2020-02-02,9035375100.0
2020-02-03,8937872200.0
2020-02-04,8880113400.0
2020-02-05,8801760900.0
2020-02-06,8721198600.0
2020-02-07,8634660600.0
2020-02-08,8551249700.0
2020-02-09,8504963700.0
2020-02-10,8413781700.0
2020-02-11,8321985900.0
2020-02-12,8229162000.0
2020-02-13,8137546600.0
2020-02-14,8053344400.0
2020-02-15,8011205000.0
2020-02-16,7965994600.0
2020-02-17,7901782500.0
2020-02-18,7798549400.0
2020-02-19,7696262900.0
2020-02-20,7621493100.0
2020-02-21,7570327500.0
2020-02-22,7559418200.0
2020-02-23,7571818100.0
2020-02-24,7559320100.0
2020-02-25,7549110700.0
2020-02-26,7531368600.0
2020-02-27,7481056700.0
2020-02-28,7403347300.0
2020-02-29,7340691400.0
2020-03-01,7306073600.0
2020-03-02,7247900200.0
2020-03-03,7190657700.0
2020-03-04,7134906800.0
2020-03-05,7050169100.0
2020-03-06,6972296100.0
2020-03-07,6921633500.0
2020-03-08,6879651400.0
2020-03-09,6823697000.0
2020-03-10,6752149000.0
2020-03-11,6713056900.0
2020-03-12,6664465900.0
2020-03-13,6625218100.0
2020-03-14,6615865200.0
2020-03-15,6602628700.0
2020-03-16,6554337200.0
2020-03-17,6509283100.0
2020-03-18,6458166300.0
2020-03-19,6402269900.0
2020-03-20,6364029600.0
2020-03-21,6313646700.0
2020-03-22,6275856000.0
2020-03-23,6210783500.0
2020-03-24,6153406200.0
2020-03-25,6108396500.0
2020-03-26,6064013500.0
2020-03-27,6006924000.0
